Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,ML_Similarity,dS_Distance,AA_Similarity,Ztest_Similarity,dN/dS_Similarity,predict,prob. introduced,prob. native,ML_Distance,dN_Distance,dN_Similarity,dS_Similarity,AA_Distance,Ztest_Distance,dN/dS_Distance
98,Coleoptera_Group_180,Trichotichnus autumnalis,native,100.0,100.0,1,1.0,10,0.002623708764,0.26396366,0.00182557,0.46307701,0.16440790460000002,native,0.2794321114695801,0.7205678885304189,0.07882426994009915,0.024208874893708106,0.018825232401368953,0.005282793864764359,0.015106020500681314,6.13591041570793e-11,0.0487463873153249
99,Coleoptera_Group_181,Agonum ferreum,native,100.0,100.0,1,1.0,2,0.0015231132999999999,0.4100142,0.0,0.31780243,0.0,native,0.2600528545990164,0.7399471454009832,0.12524430801505576,0.014292146033238876,0.0,0.004694692701275878,0.0,2.6691210308329498e-14,0.018527231041469177
100,Coleoptera_Group_182,Platynus cincticollis,native,100.0,100.0,1,1.0,1,,0.3526608,,,,native,0.27328440188777237,0.7267155981122272,0.1164840563824434,0.025028177204681208,0.014755502862061018,0.02300575183692591,0.012270202977442586,1.4235312164442397e-12,0.037721069965691724
101,Coleoptera_Group_183,Agonum mutatum,native,100.0,100.0,1,2.0,2,0.0030495898,0.33970277,0.0,0.15731287,0.0,native,0.18834243410023047,0.811657565899769,0.09720492582029829,0.007153261404533058,0.0,0.00929173524728054,0.0,0.0,0.011192239061678955
102,Coleoptera_Group_184,Agonum moerens,native,100.0,100.0,2,1.0,22,0.01356801382,0.33970277,0.00142649,0.11155015,0.0110110451,native,0.18014010521196833,0.8198598947880317,0.09720492582029829,0.008466987392836087,0.010117613784903006,0.04239313834918719,0.0022257577291613915,0.0,0.01324773996751063
103,Coleoptera_Group_184,Agonum mutatum,native,100.0,100.0,2,2.0,22,0.01356801382,0.33970277,0.00142649,0.11155015,0.0110110451,native,0.18014010521196833,0.8198598947880317,0.09720492582029829,0.008466987392836087,0.010117613784903006,0.04239313834918719,0.0022257577291613915,0.0,0.01324773996751063
104,Coleoptera_Group_185,Sphaeroderus stenostomus,native,100.0,100.0,1,2.0,64,0.001918915275,0.182,0.00028543,0.43585827,0.01707290064,native,0.12708898406016603,0.8729110159398337,0.04008290971237273,0.0002246648504861898,0.002035955791619224,0.005501828433187664,0.00038255210984589234,7.715907347752723e-10,0.0006583681581305027
105,Coleoptera_Group_186,Cymindis cribricollis,native,100.0,100.0,2,1.0,23,0.0038135016139999997,0.23807982,0.0,0.31278888,0.0,native,0.10934347375887223,0.890656526241127,0.06081346476399556,0.00043829971376757506,0.0,0.011852165877136136,0.0,6.427366160454057e-10,0.0009784994182767423
106,Coleoptera_Group_186,Synuchus impunctatus,native,100.0,100.0,2,3.0,23,0.0038135016139999997,0.23807982,0.0,0.31278888,0.0,native,0.10934347375887223,0.890656526241127,0.06081346476399556,0.00043829971376757506,0.0,0.011852165877136136,0.0,6.427366160454057e-10,0.0009784994182767423
107,Coleoptera_Group_187,Pterostichus adoxus,native,100.0,100.0,2,2.0,112,0.002622599685,0.11331895,0.00024461,0.62317715,0.06354427985000001,native,0.13057977525032502,0.8694202247496746,0.015177286089680775,0.006026682635072879,0.009305055992694516,0.006755982893705712,0.0003285031419668396,3.4821291609142504e-07,0.02826752276012537
108,Coleoptera_Group_187,Pterostichus tristis,native,100.0,100.0,2,1.0,112,0.002622599685,0.11331895,0.00024461,0.62317715,0.06354427985000001,native,0.13057977525032502,0.8694202247496746,0.015177286089680775,0.006026682635072879,0.009305055992694516,0.006755982893705712,0.0003285031419668396,3.4821291609142504e-07,0.02826752276012537
109,Coleoptera_Group_188,Pterostichus coracinus,native,100.0,100.0,1,3.0,34,0.001377337321,0.24468982,0.0,0.59538721,0.0,native,0.1608550849862979,0.8391449150137013,0.06413540551542246,0.0072837701567205395,0.0,0.004266665838903761,0.0,4.1110599785243135e-11,0.015821669261266966
110,Coleoptera_Group_189,Poecilus lucublandus,native,100.0,100.0,3,3.0,48,0.0005493875388,0.13272239,0.00038357,0.77443862,0.09784718604,native,0.1835629672764924,0.8164370327235079,0.023533046530777785,0.007774479453271662,0.00272411424722134,0.0012844671143352072,0.01282205204106342,2.7458199110292984e-07,0.03113429933608029
111,Coleoptera_Group_189,Pterostichus pensylvanicus,native,100.0,100.0,3,1.0,48,0.0005493875388,0.13272239,0.00038357,0.77443862,0.09784718604,native,0.1835629672764924,0.8164370327235079,0.023533046530777785,0.007774479453271662,0.00272411424722134,0.0012844671143352072,0.01282205204106342,2.7458199110292984e-07,0.03113429933608029
112,Coleoptera_Group_189,Synuchus impunctatus,native,100.0,100.0,3,3.0,48,0.0005493875388,0.13272239,0.00038357,0.77443862,0.09784718604,native,0.1835629672764924,0.8164370327235079,0.023533046530777785,0.007774479453271662,0.00272411424722134,0.0012844671143352072,0.01282205204106342,2.7458199110292984e-07,0.03113429933608029
113,Coleoptera_Group_19,Dichelonyx albicollis,native,100.0,100.0,1,1.0,1,,0.95175094,,,,introduced,0.6517655209748704,0.3482344790251308,0.33245348557878684,0.11853225800123149,0.014755502862061018,0.02300575183692591,0.06177641097890796,0.0,0.06619500410324557
114,Coleoptera_Group_2,Dryophthorus americanus,,100.0,,1,1.0,2,0.0045835717,1.09796889,0.0,0.08296107,0.0,introduced,0.6726602805617184,0.3273397194382827,0.4618954969269404,0.29779321672895154,0.0,0.013967109020829394,0.3104698087734875,0.0,0.14415733206935147
115,Coleoptera_Group_20,Myosides seriehispidus,introduced,33.0,50.0,1,1.0,1,,0.85925985,,,,introduced,0.6641539278825477,0.33584607211745315,0.31240853030842775,0.13569124145624287,0.014755502862061018,0.02300575183692591,0.11224582709179971,0.0,0.08393426017445578
116,Coleoptera_Group_21,Tetartopeus furvulus,native,66.0,50.0,1,1.0,1,,0.78729204,,,,introduced,0.6636624369602478,0.3363375630397531,0.33848473323518674,0.14438664179071914,0.014755502862061018,0.02300575183692591,0.10094781794788993,0.0,0.09747721784381917
117,Coleoptera_Group_22,,,,,0,,1,,0.95479663,,,,introduced,0.6641539278825477,0.33584607211745315,0.3463930527503896,0.1283978871431403,0.014755502862061018,0.02300575183692591,0.12501339178590948,0.0,0.07147579094572074
118,Coleoptera_Group_23,,,,,0,,2,0.0030483589,0.93040105,0.0,0.15728043,0.0,introduced,0.6699118857670907,0.33008811423291046,0.34827463523185315,0.15000620925022598,0.0,0.009409358453264535,0.1635758327246604,0.0,0.08569411829143178
119,Coleoptera_Group_24,,,,,0,,2,0.0091856196,1.18637931,0.0,0.01394118,0.0,native,0.37978762115744147,0.620212378842559,0.3209228160901685,0.04910704976490945,0.0,0.027764636657601736,0.01839064323502901,0.0,0.022000484721575658
120,Coleoptera_Group_25,Ellychnia sp. KSH1376,,,,1,1.0,2,0.0381730797,0.77005831,0.00934586,3.25e-06,0.02649348915,introduced,0.6667565471270295,0.3332434528729715,0.36446791527870537,0.2385763848042807,0.06621100871904932,0.11530205800225811,0.249303618974569,0.0,0.16467050283103313
121,Coleoptera_Group_26,Philonthus flavibasis,native,66.0,50.0,1,3.0,1,,0.38102216,,,,introduced,0.5964468922482984,0.40355310775170206,0.1332789576063534,0.042872030693534416,0.014755502862061018,0.02300575183692591,0.06604779273255316,0.0,0.05980476531056982
122,Coleoptera_Group_27,Philonthus flavibasis,native,66.0,50.0,1,3.0,1,,0.36451859,,,,native,0.18471068349372136,0.8152893165062789,0.1142733050462079,0.014555912150570581,0.014755502862061018,0.02300575183692591,0.024539618959269142,0.0,0.021224218804485297
123,Coleoptera_Group_28,Philonthus flavibasis,native,66.0,50.0,1,3.0,2,0.0015237276,0.36451859,0.0,0.31789548,0.0,native,0.2333668911444775,0.7666331088555217,0.1142733050462079,0.014555912150570581,0.0,0.004407064417937236,0.024539618959269142,0.0,0.021224218804485297
124,Coleoptera_Group_29,Phyllophaga anxia,native,100.0,100.0,1,1.0,1,,0.61053157,,,,native,0.2375466488284297,0.7624533511715705,0.1851955642616529,0.021880072199190755,0.014755502862061018,0.02300575183692591,0.0,0.0,0.019048140903871705
125,Coleoptera_Group_3,,,,,0,,1,,1.07333128,,,,introduced,0.6659665205001641,0.3340334794998369,0.42492108216811303,0.2538576787106979,0.014755502862061018,0.02300575183692591,0.2831756974011941,0.0,0.12570961275777395
126,Coleoptera_Group_30,Phyllophaga hirticula,native,100.0,100.0,1,4.0,1,,0.57346587,,,,native,0.23526078806449546,0.7647392119355051,0.17213589564029957,0.021663646092708513,0.014755502862061018,0.02300575183692591,0.024539618959269142,0.0,0.020078716443793932
127,Coleoptera_Group_31,Phyllophaga hirticula,native,100.0,100.0,1,4.0,11,0.0,0.26095071,0.0,1.0,,native,0.2059613853608106,0.7940386146391891,0.06961217139092639,0.0,0.0,0.0,0.0,2.5157232704402517e-12,0.0
128,Coleoptera_Group_32,Phyllophaga hirticula,native,100.0,100.0,1,4.0,1,,0.26095071,,,,native,0.10239218464473213,0.8976078153552675,0.06961217139092639,0.0,0.014755502862061018,0.02300575183692591,0.0,1.4066574628010429e-11,0.0
129,Coleoptera_Group_33,Phyllophaga fraterna,native,100.0,100.0,2,1.0,9,0.0039050419829999997,0.27493067,0.00102171,0.31361441,0.03160436071,native,0.10092516472699171,0.8990748352730078,0.07389815976647283,0.0008053573555402483,0.007314183140556157,0.010677383294366892,0.0013664390201705843,6.12057063966866e-12,0.0015569598352388144
130,Coleoptera_Group_33,Phyllophaga hirticula,native,100.0,100.0,2,4.0,9,0.0039050419829999997,0.27493067,0.00102171,0.31361441,0.03160436071,native,0.10092516472699171,0.8990748352730078,0.07389815976647283,0.0008053573555402483,0.007314183140556157,0.010677383294366892,0.0013664390201705843,6.12057063966866e-12,0.0015569598352388144
131,Coleoptera_Group_34,Bisnius blandus,native,33.0,50.0,1,1.0,1,,0.91658779,,,,introduced,0.6263782366320105,0.37362176336799036,0.3091631663687517,0.08673260660477146,0.014755502862061018,0.02300575183692591,0.06177641097890796,0.0,0.05029447754135479
132,Coleoptera_Group_35,Omonadus floralis,introduced,33.0,50.0,1,1.0,1,,0.71849732,,,,introduced,0.6658913295689494,0.33410867043105175,0.3096394354658568,0.1783939948157326,0.014755502862061018,0.02300575183692591,0.16368586809968882,0.0,0.13196751792832562
133,Coleoptera_Group_36,,,,,0,,1,,1.07882281,,,,native,0.38368854597855884,0.6163114540214417,0.3209161554141754,0.06311362423571117,0.014755502862061018,0.02300575183692591,0.02045923627193159,0.0,0.031094599660687342
134,Coleoptera_Group_37,,,,,0,,1,,0.85925985,,,,native,0.48852505675217844,0.5114749432478217,0.2877462794338518,0.08113102830473838,0.014755502862061018,0.02300575183692591,0.022764390241827838,1.687375364319681e-08,0.05018505811171154
135,Coleoptera_Group_38,Contacyphon obscurus,native,100.0,100.0,2,1.0,2,0.0391691017,0.90329138,0.00457667,7.84e-07,0.01253165595,native,0.3742599211244336,0.6257400788755668,0.30498049167772323,0.04910704976490945,0.032757671751832564,0.12060090761303648,0.01839064323502901,0.0,0.028895349238264614
136,Coleoptera_Group_38,Contacyphon variabilis,,33.0,50.0,2,1.0,2,0.0391691017,0.90329138,0.00457667,7.84e-07,0.01253165595,native,0.3742599211244336,0.6257400788755668,0.30498049167772323,0.04910704976490945,0.032757671751832564,0.12060090761303648,0.01839064323502901,0.0,0.028895349238264614
137,Coleoptera_Group_39,Bruchidius villosus,introduced,100.0,100.0,1,1.0,1,,0.79352908,,,,introduced,0.6649201183635663,0.33507988163643465,0.3283079437987041,0.18590993875755077,0.014755502862061018,0.02300575183692591,0.1395864369145683,0.0,0.12452361820866123
138,Coleoptera_Group_4,Harmonia axyridis,introduced,100.0,100.0,1,1.0,5,0.0,0.62226491,0.0,1.0,,introduced,0.7292317256676996,0.2707682743323008,0.39514391308025304,0.3577707169878263,0.0,0.0,0.3515462666657073,0.0,0.3055916264643315
139,Coleoptera_Group_40,,,,,0,,1,,1.02772051,,,,native,0.3851906484288984,0.6148093515711022,0.31465762327871205,0.06572940880230745,0.014755502862061018,0.02300575183692591,0.04421257200259873,0.0,0.033993561856265044
140,Coleoptera_Group_41,,,,,0,,1,,0.74037672,,,,introduced,0.6615378215526672,0.3384621784473341,0.30968962823823276,0.11783526351879968,0.014755502862061018,0.02300575183692591,0.08689208550040033,0.0,0.08459301284600082
141,Coleoptera_Group_42,Crepidodera nana,native,100.0,100.0,1,1.0,1,,0.72988358,,,,introduced,0.667177014473909,0.33282298552609196,0.30338216356463205,0.19820988431323627,0.014755502862061018,0.02300575183692591,0.17670195084108678,2.6077619266758705e-14,0.14433899751939497
142,Coleoptera_Group_43,,,,,0,,1,,0.63723355,,,,introduced,0.6672961300057355,0.33270386999426527,0.30435459560977385,0.2136131854302985,0.014755502862061018,0.02300575183692591,0.17754001426791657,0.0,0.17817279523094792
143,Coleoptera_Group_44,,,,,0,,3,0.008169388567,0.64963035,0.0,0.10999325,0.0,introduced,0.6726602805617184,0.3273397194382827,0.3059539464335344,0.18554982123270558,0.0,0.025935277662916634,0.17670195084108678,0.0,0.15181203572711058
144,Coleoptera_Group_45,Popillia japonica,introduced,100.0,100.0,1,1.0,1,,0.84086082,,,,introduced,0.648001942310569,0.3519980576894323,0.3174283838268556,0.09222380646039537,0.014755502862061018,0.02300575183692591,0.06177641097890796,0.0,0.05829494495030027
145,Coleoptera_Group_46,Stelidota octomaculata,native,100.0,100.0,1,1.0,6,0.010880441780000001,0.81885038,0.00160798,0.10519868,0.01594770144,introduced,0.6641539278825477,0.33584607211745315,0.30104622103131334,0.13306103298034044,0.011371690269569069,0.0328982607487509,0.13964673725124263,0.0,0.08636908245826863
146,Coleoptera_Group_47,Melanotus hyslopi,,100.0,,1,1.0,1,,0.70336424,,,,native,0.3056246407330229,0.6943753592669767,0.2184483266670233,0.0400842124781559,0.014755502862061018,0.02300575183692591,0.012241667510788874,0.0,0.030290402295276336
147,Coleoptera_Group_48,Melanotus communis,,100.0,,1,1.0,1,,0.70336424,,,,native,0.34950668088413694,0.6504933191158632,0.2184483266670233,0.04357924050570824,0.014755502862061018,0.02300575183692591,0.012241667510788874,0.0,0.03293148711626646
148,Coleoptera_Group_49,Platydracus cinnamopterus,native,66.0,50.0,1,1.0,4,0.023384163230000005,0.81251213,0.0,0.19289889,0.0,native,0.3784046641179137,0.6215953358820865,0.3114124728956185,0.05110432685176601,0.0,0.07394985231988,0.0,0.0,0.03343026266382994
149,Coleoptera_Group_5,Dictyoptera aurora,native,100.0,100.0,1,1.0,1,,0.76550076,,,,introduced,0.6672961300057355,0.33270386999426527,0.3764224788442604,0.3060643153107362,0.014755502862061018,0.02300575183692591,0.33804530746916156,0.0,0.2125098384702986
150,Coleoptera_Group_50,,,,,0,,1,,0.83862961,,,,introduced,0.5318561010099386,0.46814389899006165,0.3004765917571344,0.0835693751988344,0.014755502862061018,0.02300575183692591,0.04421257200259873,0.0,0.052964994701421936
151,Coleoptera_Group_51,,,,,0,,2,0.0,0.7818133,0.0,1.0,,introduced,0.727675447236185,0.272324552763815,0.33662241842241386,0.16480200667379186,0.0,0.0,0.1395864369145683,0.0,0.1120395643405552
152,Coleoptera_Group_52,Ataenius spretulus,native,100.0,100.0,1,1.0,1,,0.90081211,,,,introduced,0.6641539278825477,0.33584607211745315,0.33044771922911226,0.14346004267045664,0.014755502862061018,0.02300575183692591,0.13784219173943213,0.0,0.08464644240261103
153,Coleoptera_Group_53,,,,,0,,1,,0.79843254,,,,introduced,0.5652541741413466,0.4347458258586537,0.2798628036677574,0.06986148714548206,0.014755502862061018,0.02300575183692591,0.04930645974558857,0.0,0.04650627637673619
154,Coleoptera_Group_54,Dermestes lardarius,introduced,66.0,50.0,1,1.0,1,,0.72662749,,,,introduced,0.6626872817482746,0.3373127182517265,0.2931432996327095,0.1589117865691587,0.014755502862061018,0.02300575183692591,0.12501339178590948,0.0,0.11624017529907522
155,Coleoptera_Group_55,Telephanus velox,native,100.0,100.0,1,1.0,1,,0.58678728,,,,introduced,0.6617207571123912,0.33827924288760997,0.24195495258194288,0.13522538770875533,0.014755502862061018,0.02300575183692591,0.11581028309090331,0.0,0.12248686368719638
156,Coleoptera_Group_56,Stilbus apicialis,native,33.0,,1,1.0,1,,0.44982983,,,,introduced,0.6084208353283523,0.391579164671648,0.15398443015117746,0.06462125102442781,0.014755502862061018,0.02300575183692591,0.04930645974558857,1.239453903973002e-12,0.07635528100356631
157,Coleoptera_Group_57,Acylomus ergoti,native,66.0,50.0,1,1.0,1,,0.44982983,,,,introduced,0.6084208353283523,0.391579164671648,0.15398443015117746,0.06462125102442781,0.014755502862061018,0.02300575183692591,0.04930645974558857,1.1366774045098941e-11,0.07635528100356631
158,Coleoptera_Group_58,Trox scaber,introduced,66.0,50.0,1,1.0,1,,0.71323222,,,,introduced,0.6636624369602478,0.3363375630397531,0.296634053500145,0.12228749729512661,0.014755502862061018,0.02300575183692591,0.09953891615564842,0.0,0.09113035730674277
159,Coleoptera_Group_59,Pedilus lugubris,,100.0,,1,1.0,1,,0.58205817,,,,introduced,0.6672961300057355,0.33270386999426527,0.30645340180164843,0.23864665947262373,0.014755502862061018,0.02300575183692591,0.24274974357363996,0.0,0.21792193184284236
160,Coleoptera_Group_6,,,,,0,,1,,1.18609805,,,,native,0.3882629522954091,0.6117370477045917,0.37921185065183316,0.08113102830473838,0.014755502862061018,0.02300575183692591,0.022764390241827838,0.0,0.03635618952521436
161,Coleoptera_Group_60,Labarrus cincticulus,,66.0,,1,1.0,1,,0.89476648,,,,native,0.47344755666076704,0.5265524433392327,0.31203889534298374,0.08055900604110473,0.014755502862061018,0.02300575183692591,0.012241667510788874,0.0,0.047853792630576916
162,Coleoptera_Group_61,Ischnopterapion virens,,66.0,,1,1.0,2,0.0,0.71158785,0.0,1.0,,introduced,0.7250593409063043,0.27494065909369586,0.30374606684310307,0.15324552324806584,0.0,0.0,0.08689208550040033,0.0,0.11446461251710265
163,Coleoptera_Group_62,,,,,0,,1,,0.86932942,,,,introduced,0.6615378215526672,0.3384621784473341,0.36819069855198805,0.15324552324806584,0.014755502862061018,0.02300575183692591,0.08689208550040033,0.0,0.09369477857017809
164,Coleoptera_Group_63,Strigota ambigua,native,100.0,100.0,1,1.0,1,,0.72917306,,,,native,0.4668227230975035,0.5331772769024963,0.27829044897159355,0.06572940880230745,0.014755502862061018,0.02300575183692591,0.045724185300814804,0.0,0.04791164491205638
165,Coleoptera_Group_64,,,,,0,,3,0.0030483589,0.69529595,0.0,0.1573445,0.0,introduced,0.6694122587477408,0.33058774125226037,0.2841113138825497,0.16238416497254257,0.0,0.009177018428653707,0.16368586809968882,0.0,0.12413262713057203
166,Coleoptera_Group_65,,,,,0,,1,,0.71731805,,,,introduced,0.6193573540254632,0.38064264597453745,0.2761016766141287,0.08055900604110473,0.014755502862061018,0.02300575183692591,0.04930645974558857,0.0,0.05969174981368072
167,Coleoptera_Group_66,,,,,0,,1,,0.7091708999999999,,,,introduced,0.6659665205001641,0.3340334794998369,0.3046520023049087,0.1613770332637021,0.014755502862061018,0.02300575183692591,0.18978168204618542,0.0,0.12094914170324966
168,Coleoptera_Group_67,,,,,0,,1,,0.70957617,,,,introduced,0.5432848759227713,0.4567151240772287,0.27862052767756806,0.11516401264334987,0.014755502862061018,0.02300575183692591,0.045724185300814804,0.0,0.08626402870749723
169,Coleoptera_Group_68,Cicindela purpurea,native,100.0,100.0,1,1.0,1,,0.86554769,,,,introduced,0.6366537260195458,0.3633462739804554,0.2813115359313153,0.10315602988595479,0.014755502862061018,0.02300575183692591,0.05157642682442136,0.0,0.06334547366040486
170,Coleoptera_Group_69,,,,,0,,1,,0.60091333,,,,native,0.4540452739393715,0.5459547260606284,0.2015325360518478,0.05269452773335762,0.014755502862061018,0.02300575183692591,0.0370647922347997,0.0,0.04660855607723857
171,Coleoptera_Group_7,Plagiometriona clavata,native,33.0,50.0,1,1.0,1,,0.82893711,,,,introduced,0.6672961300057355,0.33270386999426527,0.370710937375498,0.26426897298965774,0.014755502862061018,0.02300575183692591,0.29678793896438765,0.0,0.16944804574918607
