,Number,Order_Group,Species Name,Final Status,Status Confidence,Count,dN/dS_Similarity,predict,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance
506,545,Hemiptera_Group_15,,,,4.0,0.0,native,0.04623043,0.00107525,0.0,0.0,0.21450824,0.004606,0.0,0.0,5.23e-07,0.65855319,0.0
507,546,Hemiptera_Group_16,Oliarus humilis,native,33.0,1.0,,native,0.15447811,,0.02945538,,0.7159887,,0.0419642,,4.23e-05,,0.04113944815
508,547,Hemiptera_Group_17,Oliarus quinquelineatus,native,33.0,1.0,,native,0.15447811,,0.02945538,,0.60819766,,0.0419642,,8.26e-07,,0.04843060396
509,548,Hemiptera_Group_18,Patara vanduzeei,native,33.0,1.0,,introduced,0.26222404,,0.06790417,,0.58998283,,0.11034806,,0.00017967,,0.115095163
510,549,Hemiptera_Group_19,Flatormenis proxima,native,66.0,5.0,0.1653250271,introduced,0.26514917,0.00317768,0.09476042,0.00124253,0.58631353,0.00751568,0.14886924,0.00238437,5.85e-05,0.38218315,0.1616207288
511,550,Hemiptera_Group_2,Amplicephalus littoralis,native,66.0,1.0,,native,0.1812433,,0.02992916,,0.7118767,,0.04157643,,1.1e-06,,0.04204261777
512,551,Hemiptera_Group_20,Xerophloea major,native,33.0,1.0,,introduced,0.32723062,,0.12369318,,0.63671537,,0.16251893,,0.00149147,,0.1942676207
513,552,Hemiptera_Group_21,,,,1.0,,native,0.13414638,,0.02962861,,0.58431721,,0.04467244,,4.41e-07,,0.05070637916
514,553,Hemiptera_Group_22,Tetraneura nigriabdominalis,introduced,33.0,6.0,0.0,native,0.13438145,0.00050794,0.02520363,0.0,0.54061738,0.00238665,0.0372136,0.0,0.00015513,0.77253316,0.04662008831
515,554,Hemiptera_Group_23,Prociphilus caryae,,66.0,1.0,,native,0.12866903,,0.01566364,,0.54281663,,0.01467019,,0.00024899,,0.02885622719
516,555,Hemiptera_Group_24,Adelges tsugae,introduced,100.0,7.0,0.0,native,0.10585843,0.00043538,0.02550933,0.0,0.38907138,0.0020506,0.03248546,0.0,0.00036483,0.80502725,0.06556465294
517,556,Hemiptera_Group_25,,,,5.0,0.4082412811,native,0.06512338,0.00154539,0.00935859,0.00118005,0.31066755,0.00289057,0.01738611,0.00278532,2.83e-05,0.57214455,0.03012413108
518,557,Hemiptera_Group_26,Pineus strobi,native,66.0,5.0,,native,0.06512338,0.0,0.00935859,0.0,0.31066755,0.0,0.01435883,0.0,5.69e-05,1.0,0.03012413108
519,558,Hemiptera_Group_27,Pineus similis,native,33.0,1.0,,native,0.06661815,,0.00389611,,0.36024425,,0.00461895,,2.3e-05,,0.01081518997
520,559,Hemiptera_Group_28,Pineus coloradensis,native,33.0,1.0,,native,0.06661815,,0.00389611,,0.34554393,,0.00461895,,0.00200042,,0.01127529573
521,560,Hemiptera_Group_29,Adelges piceae,introduced,100.0,5.0,0.3986453698,native,0.09206555,0.00152593,0.0125483,0.0011583,0.46353838,0.00290559,0.02029851,0.002746,0.0001178,0.48675419,0.02707068183
522,561,Hemiptera_Group_3,Amplicephalus osborni,native,66.0,1.0,,native,0.06362473,,0.00600804,,0.27304947,,0.01366764,,3.59e-09,,0.0220034853
523,562,Hemiptera_Group_30,Adelges cooleyi,native,66.0,4.0,0.0,native,0.09206555,0.00228822,0.01172521,0.0,0.46353838,0.01103601,0.00922905,0.0,8.44e-05,0.3385496,0.02529501441
524,563,Hemiptera_Group_31,,,,1.0,,native,0.09607672,,0.01175342,,0.45913359,,0.01860519,,4.41e-05,,0.025599129
525,564,Hemiptera_Group_32,Adelges abietis,introduced,100.0,10.0,0.0,native,0.08616976,0.00125384,0.01348032,0.0,0.42175094,0.00590855,0.01854408,0.0,1.52e-05,0.60123022,0.03196275034
526,565,Hemiptera_Group_33,Adelges laricis,introduced,100.0,8.0,0.0,native,0.08616976,0.00153471,0.01172521,0.0,0.41637378,0.00731127,0.00922905,0.0,0.00276017,0.54117009,0.02816029866
527,566,Hemiptera_Group_34,Chaitophorus populicola,native,33.0,1.0,,native,0.11562005,,0.01660248,,0.55373228,,0.0184337,,1.79e-06,,0.02998286464
528,567,Hemiptera_Group_35,Eulachnus rileyi,introduced,33.0,2.0,,native,0.11737141,0.0,0.03166697,0.0,0.42546918,0.0,0.04673748,0.0,0.00019974,1.0,0.07442835225
529,568,Hemiptera_Group_36,Eriosoma americanum,native,33.0,1.0,,native,0.11037283,,0.01757893,,0.51471706,,0.02309571,,0.00022338,,0.03415260804
530,569,Hemiptera_Group_37,Periphyllus lyropictus,introduced,33.0,3.0,,native,0.11037283,0.0,0.01763635,0.0,0.49030381,0.0,0.02309571,0.0,0.00087643,1.0,0.03597024873
531,570,Hemiptera_Group_38,Therioaphis trifolii,introduced,33.0,1.0,,native,0.11040948,,0.01099038,,0.56555052,,0.0184337,,2.79e-06,,0.01943306497
532,571,Hemiptera_Group_39,Pemphigus bursarius,,33.0,1.0,,native,0.10467132,,0.00683154,,0.54802844,,0.00457667,,2.7e-05,,0.01246566693
533,572,Hemiptera_Group_4,Amplicephalus osborni,native,66.0,1.0,,native,0.06362473,,0.00600804,,0.27304947,,0.01366764,,1.51e-08,,0.0220034853
534,573,Hemiptera_Group_40,Pterocomma smithiae,,66.0,1.0,,native,0.09560881,,0.00683154,,0.48963177,,0.00457667,,0.00024014,,0.01395240346
535,574,Hemiptera_Group_41,Rhopalosiphum padi,,33.0,1.0,,native,0.08510695,,0.00387813,,0.40860711,,0.0,,6.29e-05,,0.009491097695
536,575,Hemiptera_Group_42,Mastopoda pteridis,native,33.0,1.0,,native,0.0819672,,0.01266675,,0.37953926,,0.0184337,,6.43e-05,,0.03337401775
537,576,Hemiptera_Group_43,Macrosiphum impatientis,native,33.0,1.0,,native,0.06220617,,0.00483717,,0.31363574,,0.00457667,,0.00093297,,0.01542289154
538,577,Hemiptera_Group_44,Uroleucon nigrotibium,,66.0,1.0,,native,0.05897667,,0.00483717,,0.27499465,,0.00917438,,0.00039863,,0.0175900513
539,578,Hemiptera_Group_45,Myzus varians,introduced,100.0,1.0,,native,0.05897667,,0.00776204,,0.27499465,,0.00917438,,0.00034296,,0.02822614913
540,579,Hemiptera_Group_46,Aphis spiraecola,introduced,33.0,1.0,,native,0.05056805,,0.0,,0.27029762,,0.0,,3.32e-05,,0.0
541,580,Hemiptera_Group_47,Aphis pomi,introduced,33.0,1.0,,native,0.05056805,,0.0,,0.27029762,,0.0,,2.87e-05,,0.0
542,581,Hemiptera_Group_48,Aphis fabae,introduced,33.0,2.0,,native,0.06317089,0.0,0.00193843,0.0,0.33245504,0.0,0.00457667,0.0,0.00022497,1.0,0.005830653071
543,582,Hemiptera_Group_49,Aphis gossypii,,33.0,7.0,0.0,native,0.06317089,0.00483848,0.00193656,0.0,0.33719052,0.02389453,0.0,0.0,2.43e-05,0.71450238,0.005743221962
544,584,Hemiptera_Group_5,Graminella aureovittatus,native,66.0,1.0,,native,0.176495,,0.01478487,,0.86554415,,0.01671348,,9.93e-08,,0.01708158966
545,585,Hemiptera_Group_50,Anoscopus flavostriatus,introduced,33.0,1.0,,introduced,0.27270986,,0.08064026,,0.72113182,,0.13036182,,0.00015184,,0.111824576
546,586,Hemiptera_Group_51,Zelus luridus,native,66.0,1.0,,introduced,0.23867284,,0.07733172,,0.8080435,,0.12136086,,4.51e-05,,0.09570242196
547,587,Hemiptera_Group_52,Microtechnites bractatus,native,66.0,4.0,,introduced,0.22579739,0.00076287,0.05628633,0.00100234,0.81030047,0.0,0.09702635,0.00228833,6.36e-08,0.65941991,0.06946352876
548,588,Hemiptera_Group_53,Stygnocoris sabulosus,,33.0,1.0,,introduced,0.22576114,,0.09694012,,0.63576685,,0.1367983,,0.00023862,,0.1524774687
549,589,Hemiptera_Group_54,Heraeus plebejus,native,100.0,1.0,,introduced,0.21606233,,0.06346912,,0.63403653,,0.08365003,,0.0001408,,0.1001032543
550,590,Hemiptera_Group_55,Geocoris atricolor,native,66.0,1.0,,native,0.19186712,,0.06157321,,0.61124386,,0.060524,,0.00141116,,0.1007342798
551,591,Hemiptera_Group_56,Kleidocerys resedae,native,66.0,10.0,0.06143139634,introduced,0.19186712,0.00366474,0.0656219,0.00081176,0.56748119,0.01321409,0.0966215,0.00186483,0.00046925,0.4391611,0.1156371368
552,592,Hemiptera_Group_57,Hoplistoscelis sordidus,native,66.0,2.0,0.0,native,0.22038024,0.00235159,0.04615342,0.0,0.66856831,0.01010116,0.07709615,0.0,2.38e-05,0.31689281,0.06903321517
553,593,Hemiptera_Group_58,Fulvius slateri,native,100.0,1.0,,introduced,0.24755511,,0.06277734,,0.98007604,,0.09575011,,0.0,,0.06405354017
554,594,Hemiptera_Group_59,Leptoglossus occidentalis,native,100.0,4.0,0.0,native,0.21572698,0.00083716,0.0529427,0.0,0.86876482,0.00343333,0.060524,0.0,9.78e-06,0.658835,0.06094019783
555,595,Hemiptera_Group_6,,,,1.0,,native,0.09160914,,0.03268271,,0.37635166,,0.05715841,,0.00532155,,0.08684088174
556,596,Hemiptera_Group_60,Orthotylus flavosparsus,introduced,66.0,1.0,,native,0.19898025,,0.02858461,,0.93662527,,0.0419642,,0.0,,0.03051872602
557,597,Hemiptera_Group_61,Podisus maculiventris,native,100.0,2.0,,native,0.17789526,0.0,0.01376683,0.0,0.72126277,0.0,0.01830344,0.0,0.00016771,1.0,0.01908712133
558,598,Hemiptera_Group_62,Banasa calva,native,66.0,4.0,0.0,native,0.17999715,0.00542064,0.01989689,0.0,0.7969205,0.02284791,0.02461678,0.0,1.43e-05,0.24681894,0.0249672207
559,599,Hemiptera_Group_63,Chinavia hilaris,native,33.0,1.0,,native,0.16337195,,0.01376683,,0.60150119,,0.01830344,,0.00028784,,0.02288745264
560,600,Hemiptera_Group_64,Trichopepla semivittata,native,66.0,3.0,0.0,native,0.16337195,0.00746427,0.0265918,0.0,0.74690207,0.02593874,0.02707742,0.0,7.84e-05,0.08779464,0.03560279328
561,601,Hemiptera_Group_65,Orthotylus cruciatus,native,100.0,1.0,,native,0.18318084,,0.02858461,,0.87711677,,0.0419642,,4.58e-07,,0.03258928683
562,602,Hemiptera_Group_66,Hesperocorixa interrupta,native,100.0,1.0,,native,0.16960173,,0.02197973,,0.68383818,,0.02191885,,2.69e-05,,0.03214171224
563,603,Hemiptera_Group_67,Trichocorixa verticalis,native,100.0,4.0,0.5079379608,native,0.16170931,0.0026261,0.01197062,0.00210874,0.69204576,0.00415157,0.01961036,0.00473192,2.39e-05,0.55638596,0.01729743998
564,604,Hemiptera_Group_68,Hesperocorixa atopodonta,native,100.0,2.0,0.0,native,0.16170931,0.01803047,0.01197062,0.0,0.85616677,0.0761021,0.01961036,0.0,4.61e-08,0.00079129,0.01398164519
565,605,Hemiptera_Group_69,Lasiomerus annulatus,native,100.0,1.0,,native,0.18819712,,0.04615342,,0.55268112,,0.06584657,,0.00126653,,0.08350822623
566,606,Hemiptera_Group_7,Chionaspis pinifoliae,native,66.0,2.0,0.04602456224,native,0.09160914,0.00933236,0.03268271,0.00191022,0.37635166,0.04150436,0.05715841,0.00464038,0.01666708,0.03258288,0.08684088174
567,607,Hemiptera_Group_70,Campyloneura virgula,introduced,33.0,2.0,,native,0.18403019,0.0,0.03011572,0.0,0.91655974,0.0,0.03535744,0.0,3.94e-10,1.0,0.03285734545
568,608,Hemiptera_Group_71,Pilophorus gracilis,native,100.0,1.0,,native,0.18830239,,0.03185515,,0.89421269,,0.04433487,,1.28e-10,,0.03562368367
569,609,Hemiptera_Group_72,Notonecta irrorata,native,100.0,4.0,0.0,native,0.16950163,0.00429697,0.04849014,0.0,0.48487352,0.01792772,0.04988906,0.0,0.00022907,0.13703958,0.10000575
570,610,Hemiptera_Group_73,Orius insidiosus,native,66.0,1.0,,native,0.15755565,,0.03804791,,0.52765211,,0.04673748,,0.00134855,,0.07210794628
571,611,Hemiptera_Group_74,Hyaliodes harti,native,100.0,1.0,,native,0.18515404,,0.05095514,,0.69069211,,0.08119015,,3.56e-07,,0.07377402936
572,612,Hemiptera_Group_75,Campylomma verbasci,native,66.0,1.0,,native,0.15366284,,0.03681721,,0.47599839,,0.04082199,,9.97e-05,,0.07734734145
573,613,Hemiptera_Group_76,Neolygus belfragii,native,66.0,1.0,,native,0.14308959,,0.01845784,,0.53384078,,0.01403549,,0.00142873,,0.03457555266
574,614,Hemiptera_Group_77,Phytocoris dreisbachi,native,100.0,1.0,,native,0.12309731,,0.00808876,,0.57386011,,0.01053371,,9.56e-07,,0.01409535157
575,615,Hemiptera_Group_78,Phytocoris conspersipes,native,100.0,2.0,,native,0.12309731,0.0,0.00808876,0.0,0.48487352,0.0,0.01053371,0.0,0.00076443,1.0,0.01668220611
576,616,Hemiptera_Group_79,Phoenicocoris minusculus,native,100.0,2.0,0.0,native,0.14071903,0.00458134,0.01930347,0.0,0.6439637,0.01906882,0.02509559,0.0,2.42e-05,0.08291899,0.02997602194
577,617,Hemiptera_Group_8,Delphacodes puella,native,100.0,1.0,,native,0.24354684,,0.03689268,,0.84647467,,0.04673748,,9.52e-07,,0.04358391492
578,618,Hemiptera_Group_80,Lygus rubrosignatus,native,100.0,1.0,,native,0.0249403,,0.0,,0.11095559,,0.0,,5.37e-05,,0.0
579,619,Hemiptera_Group_81,Prosapia ignipectus,native,66.0,4.0,0.1489523987,introduced,0.2251085,0.00229047,0.06783272,0.0009901,0.55393063,0.00664709,0.09669158,0.00228833,0.00069165,0.47968835,0.1224570665
580,620,Hemiptera_Group_82,Lepyronia quadrangularis,native,100.0,1.0,,native,0.15014572,,0.03514156,,0.64642249,,0.05644131,,0.00028237,,0.05436314569
581,621,Hemiptera_Group_83,Lepyronia coleoptrata,introduced,66.0,2.0,,native,0.15014572,0.0,0.03514156,0.0,0.64926055,0.0,0.05644131,0.0,0.00014492,1.0,0.05412551248
582,622,Hemiptera_Group_84,Philaenarcys killa,native,66.0,5.0,0.0,native,0.16918916,0.00125521,0.04252893,0.0,0.49855848,0.00542092,0.04548791,0.0,0.00212506,0.55849431,0.08530379425
583,624,Hemiptera_Group_85,Aphrophora saratogensis,native,66.0,5.0,,native,0.16918916,0.00031734,0.03541733,0.00041754,0.52939962,0.0,0.04548791,0.00095923,0.0025388,0.86376397,0.06690093582
584,625,Hemiptera_Group_86,Gyponana avara,,66.0,6.0,0.01777831756,introduced,0.26168808,0.01704998,0.09870094,0.00131744,0.5235279,0.07410375,0.13062121,0.00306376,0.00159514,0.01926072,0.1885304298
585,628,Hemiptera_Group_87,Kyboasca bipunctata,,33.0,2.0,,introduced,0.22210237,0.0,0.05883345,0.0,0.6272297,0.0,0.08080403,0.0,0.00048184,1.0,0.09379889058
586,629,Hemiptera_Group_88,,,,1.0,,introduced,0.22210237,,0.05883345,,0.61984587,,0.08080403,,0.0001181,,0.09491625717
587,630,Hemiptera_Group_89,Athysanella incongrua,native,66.0,1.0,,native,0.22255208,,0.04035203,,0.93683998,,0.05153365,,0.0,,0.04307248928
588,631,Hemiptera_Group_9,Stobaera pallida,native,100.0,1.0,,native,0.23274617,,0.06159789,,0.70822377,,0.06119556,,0.00012792,,0.08697518018
589,632,Hemiptera_Group_90,Erythridula scytha,native,66.0,1.0,,native,0.2028196,,0.01937573,,1.03496744,,0.02314931,,1.31e-10,,0.01872110102
590,633,Hemiptera_Group_91,,,,2.0,,native,0.17894448,0.0,0.01210929,0.0,0.88448823,0.0,0.01382518,0.0,1.86e-07,1.0,0.01369073051
591,634,Hemiptera_Group_92,,,,1.0,,native,0.13072066,,0.00399468,,0.75971553,,0.00917438,,1.33e-06,,0.005258126025
592,635,Hemiptera_Group_93,,,,1.0,,native,0.09889916,,0.00208189,,0.52915844,,0.00477328,,6.24e-08,,0.00393434148
593,636,Hemiptera_Group_94,Eratoneura mira,native,66.0,4.0,0.0,native,0.09889916,0.01555767,0.00208189,0.0,0.52915844,0.07130411,0.00477328,0.0,1.63e-07,0.50000236,0.00393434148
594,637,Hemiptera_Group_95,Xestocephalus brunneus,native,33.0,1.0,,introduced,0.22535024,,0.07752675,,0.5683896,,0.11155249,,1.49e-07,,0.1363972001
595,638,Hemiptera_Group_96,Macropsis notata,introduced,100.0,1.0,,native,0.21746684,,0.0450887,,0.8272415,,0.06305814,,4.25e-09,,0.05450488159
596,639,Hemiptera_Group_97,,,,1.0,,native,0.0738265,,0.00736805,,0.32157994,,0.01671348,,2.5e-08,,0.02291203239
597,640,Hemiptera_Group_98,,,,1.0,,native,0.0738265,,0.00736805,,0.32157994,,0.01671348,,2.18e-07,,0.02291203239
598,641,Hemiptera_Group_99,,,,1.0,,native,0.09919371,,0.01718404,,0.43258769,,0.0372136,,1.4e-10,,0.03972383033
599,642,Hymenoptera_Group_1,,,,1.0,,introduced,0.31572774,,0.24520038,,0.89495814,,0.37385977,,1.25e-07,,0.2739797193
600,643,Hymenoptera_Group_10,,,,1.0,,introduced,0.21946567,,0.19365574,,0.38875834,,0.26610959,,0.00161562,,0.4981391267
601,644,Hymenoptera_Group_100,,,,8.0,0.0,native,0.04935934,0.00514654,0.00198544,0.0,0.2839251,0.02688584,0.00457667,0.0,4.06e-08,0.41910397,0.006992830151
602,645,Hymenoptera_Group_101,Tetramorium caespitum,introduced,33.0,3.0,,introduced,0.17771843,0.0,0.0746472,0.0,0.68330451,0.0,0.09075436,0.0,5.32e-06,1.0,0.1092444129
603,647,Hymenoptera_Group_102,Temnothorax schaumii,native,33.0,2.0,,native,0.15855152,0.0,0.05434699,0.0,0.66653094,0.0,0.07095174,0.0,1.42e-07,1.0,0.08153708514
604,648,Hymenoptera_Group_103,Prenolepis imparis,native,33.0,7.0,0.5540743422,native,0.11846048,0.00103599,0.03595925,0.00104074,0.55197602,0.00187834,0.03857091,0.0023973,4.15e-06,0.53099064,0.06514639893
605,649,Hymenoptera_Group_104,Lasius nearcticus,native,33.0,2.0,0.04002695031,native,0.07557448,0.01029342,0.01886993,0.00196464,0.41053962,0.04908293,0.0395889,0.00457667,3.92e-07,0.01099861,0.04596372452
606,650,Hymenoptera_Group_105,Formica subaenescens,native,33.0,9.0,0.0,native,0.04374993,0.00028419,0.00196721,0.0,0.25612335,0.00151173,0.00457667,0.0,2.27e-06,0.84837452,0.007680713219
607,651,Hymenoptera_Group_106,,,,1.0,,native,0.03951136,,0.0,,0.23568682,,0.0,,3.72e-05,,0.0
608,652,Hymenoptera_Group_107,,,,1.0,,native,0.03951136,,0.0,,0.23568682,,0.0,,1.32e-06,,0.0
609,653,Hymenoptera_Group_108,Lasius alienus,introduced,33.0,7.0,0.0,native,0.08382081,0.00195168,0.0099175,0.0,0.50751307,0.01041985,0.0184337,0.0,6.34e-08,0.44030868,0.01954136866
610,655,Hymenoptera_Group_109,,,,1.0,,native,0.06733524,,0.00990113,,0.38038416,,0.01379332,,6.81e-06,,0.02602929102
611,656,Hymenoptera_Group_11,Polistes aurifer,native,66.0,2.0,,introduced,0.18913441,0.00269486,0.1041796,0.0,0.44868692,0.0,0.1827074,0.0,0.00012079,1.0,0.2321877357
612,657,Hymenoptera_Group_110,Lasius alienus,introduced,33.0,1.0,,native,0.08711503,,0.00592888,,0.59216009,,0.00917438,,2.57e-09,,0.01001229245
613,658,Hymenoptera_Group_111,Lasius flavus,introduced,33.0,2.0,0.0,native,0.06733524,0.00512942,0.00592888,0.0,0.38038416,0.02771678,0.00917438,0.0,3.11e-06,0.04479753,0.0155865586
614,659,Hymenoptera_Group_112,Lasius claviger,native,33.0,2.0,,native,0.07704452,0.0,0.00594259,0.0,0.47103621,0.0,0.01379332,0.0,1.45e-08,1.0,0.012615994
615,660,Hymenoptera_Group_113,Ecclitura primoris,introduced,33.0,1.0,,introduced,0.16116085,,0.14347498,,0.29806085,,0.21940555,,0.0130384,,0.481361373
616,661,Hymenoptera_Group_114,,,,1.0,,introduced,0.14565121,,0.09546547,,0.38668217,,0.16332506,,0.00034444,,0.2468835581
617,662,Hymenoptera_Group_115,,,,1.0,,introduced,0.14754254,,0.10928386,,0.35410206,,0.15262977,,0.00079016,,0.3086224915
618,663,Hymenoptera_Group_116,,,,1.0,,introduced,0.17460547,,0.09415434,,0.59830363,,0.14732471,,1.82e-07,,0.1573688263
619,664,Hymenoptera_Group_117,,,,1.0,,introduced,0.16028447,,0.07395655,,0.55371827,,0.105868,,9.58e-05,,0.1335634997
620,665,Hymenoptera_Group_118,Rhyssa howdenorum,,33.0,1.0,,introduced,0.17917727,,0.07537286,,0.75455489,,0.1008047,,1.16e-07,,0.09989049306
621,666,Hymenoptera_Group_119,Pimpla aequalis,native,33.0,3.0,0.0,introduced,0.14796423,0.00256093,0.07395655,0.0,0.49351207,0.01397593,0.1008047,0.0,7.48e-06,0.18576327,0.1498576316
622,667,Hymenoptera_Group_12,Vespula vidua,native,33.0,1.0,,native,0.11059232,,0.0412097,,0.36839767,,0.04688451,,0.00183927,,0.1118619996
623,668,Hymenoptera_Group_120,,,,1.0,,introduced,0.1341289,,0.08143935,,0.51847739,,0.12638154,,6.77e-06,,0.1570740626
624,669,Hymenoptera_Group_121,,,,1.0,,introduced,0.13435422,,0.06287464,,0.53106391,,0.12121357,,2.55e-05,,0.1183937353
625,670,Hymenoptera_Group_122,,,,1.0,,introduced,0.14613408,,0.06941367,,0.50124097,,0.11607217,,1.26e-05,,0.1384836319
626,671,Hymenoptera_Group_123,,,,1.0,,introduced,0.15011954,,0.06950834,,0.56420974,,0.1008047,,8.54e-07,,0.1231959236
627,672,Hymenoptera_Group_124,,,,2.0,,introduced,0.12428087,0.0,0.06287464,0.0,0.53197138,0.0,0.1008047,0.0,4.22e-06,1.0,0.1181917719
628,673,Hymenoptera_Group_125,,,,2.0,,introduced,0.12428087,0.0,0.06641505,0.0,0.4873388,0.0,0.09075436,0.0,5.7e-05,1.0,0.1362810636
629,674,Hymenoptera_Group_126,,,,1.0,,native,0.08643857,,0.03050144,,0.43668486,,0.05635294,,4.25e-06,,0.06984771581
630,675,Hymenoptera_Group_127,,,,1.0,,native,0.08643857,,0.03050144,,0.43668486,,0.05635294,,1.37e-05,,0.06984771581
631,676,Hymenoptera_Group_128,Cymodusa distincta,native,33.0,1.0,,introduced,0.13696882,,0.07437375,,0.54938119,,0.105868,,1.05e-05,,0.1353773142
632,677,Hymenoptera_Group_129,Campoletis flavicincta,,33.0,1.0,,introduced,0.11555341,,0.06035426,,0.39173681,,0.09075436,,0.00020986,,0.154068391
633,678,Hymenoptera_Group_13,Vespula maculifrons,native,66.0,3.0,0.0,native,0.11059232,0.00429256,0.0412097,0.0,0.50396101,0.02246591,0.04688451,0.0,0.00016053,0.08821367,0.08177160372
634,679,Hymenoptera_Group_130,,,,1.0,,introduced,0.11555341,,0.06035426,,0.34785626,,0.09075436,,0.00045234,,0.1735034465
635,680,Hymenoptera_Group_131,,,,1.0,,introduced,0.15490955,,0.11800709,,0.32611312,,0.20168592,,0.00101258,,0.3618593757
636,681,Hymenoptera_Group_132,,,,5.0,0.0,native,0.09531442,0.00333206,0.03318484,0.0,0.32578112,0.01867921,0.05171028,0.0,0.00064876,0.2584661,0.1018623793
637,682,Hymenoptera_Group_133,,,,7.0,0.0,native,0.09531442,0.0066814,0.03318484,0.0,0.39174839,0.0376655,0.05171028,0.0,0.00096858,0.05667303,0.08470957596
638,683,Hymenoptera_Group_134,Diolcogaster jft29,native,33.0,6.0,,introduced,0.15863796,0.0,0.12543806,0.0,0.33147249,0.0,0.19611488,0.0,0.00591471,1.0,0.3784267587
639,684,Hymenoptera_Group_135,Glyptapanteles carlossarmientoi,,66.0,2.0,,introduced,0.09103106,0.0,0.05209488,0.0,0.34158484,0.0,0.11095707,0.0,0.00267696,1.0,0.1525093444
640,685,Hymenoptera_Group_136,Glyptapanteles sp.,,33.0,1.0,,introduced,0.09103106,,0.05118317,,0.34158484,,0.1008047,,0.00020527,,0.1498402857
641,686,Hymenoptera_Group_137,Apanteles ensiger,native,33.0,2.0,,introduced,0.12210627,0.0,0.05069497,0.0,0.39168768,0.0,0.07586575,0.0,0.00082808,1.0,0.1294270221
642,687,Hymenoptera_Group_138,Cotesia xylina,native,33.0,1.0,,introduced,0.10337226,,0.05069497,,0.36656059,,0.07586575,,0.00060641,,0.138299019
643,688,Hymenoptera_Group_139,,,,1.0,,introduced,0.13384112,,0.0735413,,0.32687219,,0.13554549,,0.00300745,,0.2249848786
644,689,Hymenoptera_Group_14,,,,1.0,,introduced,0.16211313,,0.1008227,,0.31345206,,0.1687159,,0.01244657,,0.3216526955
645,690,Hymenoptera_Group_140,,,,1.0,,native,0.11353887,,0.03592566,,0.39051625,,0.04317217,,0.00041952,,0.09199530109
646,691,Hymenoptera_Group_141,,,,1.0,,native,0.08858642,,0.03592566,,0.35017473,,0.04317217,,0.00099024,,0.1025935252
647,692,Hymenoptera_Group_142,,,,1.0,,native,0.10429633,,0.03562983,,0.42470834,,0.07586575,,0.00129076,,0.08389246606
648,693,Hymenoptera_Group_143,,,,1.0,,native,0.10216613,,0.03092193,,0.49283043,,0.06606175,,5.87e-06,,0.06274354853
