Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,predict prob,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
484,Hemiptera_Group_1,Magicicada septendecim,native,66.0,50.0,1,1.0,3,introduced,0.600273137881829,0.3997268621181701,0.4636438787663248,0.02482520145998868,0.34095978872020577,0.27422276096435894,0.2554445135154693,0.0,0.3019243552201405,0.2666597648873165,0.0007179321981899063,0.5456550725077204,0.2657694827093986,0.04745380300671628
485,Hemiptera_Group_10,Megamelus davisus,,66.0,,1,1.0,1,introduced,0.6205224214543106,0.3794775785456884,0.34486161488733347,0.05037945131056341,0.13093978572250936,0.041723175312406005,0.3426023432881642,0.06532519391654028,0.12501339740298884,0.03820208068461324,5.9825126553152315e-06,0.5321156457992706,0.07807302959131761,0.04745380300671628
486,Hemiptera_Group_100,,,,,0,,1,introduced,0.6109840228654526,0.38901597713454616,0.1438749119325027,0.05037945131056341,0.0609897279202007,0.041723175312406005,0.151749006448948,0.06532519391654028,0.09953892605240731,0.03820208068461324,3.0832949838932354e-07,0.5321156457992706,0.07493669056805358,0.04745380300671628
487,Hemiptera_Group_101,,,,,0,,1,native,0.3684640754320604,0.6315359245679399,0.22327930942025453,0.05037945131056341,0.035851115341818014,0.041723175312406005,0.2949089311993596,0.06532519391654028,0.02865785746350831,0.03820208068461324,9.111826967326277e-09,0.5321156457992706,0.02453170462971179,0.04745380300671628
488,Hemiptera_Group_102,,,,,0,,1,native,0.32860528989730725,0.671394710102693,0.19433006915495143,0.05037945131056341,0.02382835155383313,0.041723175312406005,0.2541967635619095,0.06532519391654028,0.02865785746350831,0.03820208068461324,1.2916091425065193e-09,0.5321156457992706,0.018655663637952864,0.04745380300671628
489,Hemiptera_Group_103,Typhlocyba frustrator,native,0.0,,1,1.0,3,native,0.31260506084430256,0.6873949391556977,0.19433006915495143,0.11737406894735264,0.02382835155383313,0.15779903922572067,0.2541967635619095,0.13486186208104767,0.02865785746350831,0.15560163541571578,7.731247123791992e-07,0.05415097358481249,0.018655663637952864,0.06831377034076302
490,Hemiptera_Group_104,,,,,0,,1,introduced,0.6325236454595771,0.36747635454042216,0.3512183036377898,0.05037945131056341,0.29248662586205226,0.041723175312406005,0.22224157749023532,0.06532519391654028,0.3131994383883562,0.03820208068461324,0.0001782942169044332,0.5321156457992706,0.25821319535724074,0.04745380300671628
491,Hemiptera_Group_105,Flexamia atlantica,native,33.0,,1,1.0,1,native,0.16007460332648224,0.8399253966735175,0.16254428236143717,0.05037945131056341,0.0071556642181788595,0.041723175312406005,0.21442943563320352,0.06532519391654028,0.012241675535187967,0.03820208068461324,3.451449608835711e-10,0.5321156457992706,0.0065205766858582185,0.04745380300671628
492,Hemiptera_Group_106,Flexamia clayi,native,66.0,50.0,1,1.0,1,native,0.16007460332648224,0.8399253966735175,0.16254428236143717,0.05037945131056341,0.0071556642181788595,0.041723175312406005,0.21442943563320352,0.06532519391654028,0.012241675535187967,0.03820208068461324,7.194354962417547e-10,0.5321156457992706,0.0065205766858582185,0.04745380300671628
493,Hemiptera_Group_107,Euscelis aemulans,,33.0,,1,1.0,1,introduced,0.60124613817125,0.39875386182874895,0.3445470034729416,0.05037945131056341,0.18077715756299112,0.041723175312406005,0.33671690076236854,0.06532519391654028,0.1677061696154149,0.03820208068461324,5.752416014726184e-09,0.5321156457992706,0.10952712456334172,0.04745380300671628
494,Hemiptera_Group_108,Glossonotus univittatus,native,66.0,50.0,1,1.0,1,introduced,0.6022924907641246,0.3977075092358744,0.2787395425464183,0.05037945131056341,0.13732591071663744,0.041723175312406005,0.31795481747811954,0.06532519391654028,0.1897816927453842,0.03820208068461324,2.6844608068722194e-07,0.5321156457992706,0.0877111928492765,0.04745380300671628
495,Hemiptera_Group_109,Cyrtolobus puritanus,native,66.0,50.0,1,1.0,1,native,0.2884159237465751,0.7115840762534258,0.11367926316039313,0.05037945131056341,0.01477815573153068,0.041723175312406005,0.14283601714328148,0.06532519391654028,0.02571942950695123,0.03820208068461324,2.1168890934192362e-05,0.5321156457992706,0.01910387593749364,0.04745380300671628
496,Hemiptera_Group_11,Tumidagena terminalis,native,66.0,50.0,1,1.0,1,introduced,0.6181215204388156,0.3818784795611832,0.27685836660943747,0.05037945131056341,0.1685429319773448,0.041723175312406005,0.26882168846503873,0.06532519391654028,0.16368586542488917,0.03820208068461324,0.00012900751649025922,0.5321156457992706,0.1254578564526662,0.04745380300671628
497,Hemiptera_Group_110,Cyrtolobus pallidifrontis,native,66.0,50.0,1,1.0,1,native,0.2172205299078261,0.7827794700921746,0.11367926316039313,0.05037945131056341,0.01477815573153068,0.041723175312406005,0.14283601714328148,0.06532519391654028,0.02571942950695123,0.03820208068461324,2.285626629851204e-06,0.5321156457992706,0.01910387593749364,0.04745380300671628
498,Hemiptera_Group_111,Balcanocerus fitchi,native,33.0,,1,1.0,1,introduced,0.6229490126507169,0.3770509873492819,0.3205947368389988,0.05037945131056341,0.16076768256249338,0.041723175312406005,0.241427156109137,0.06532519391654028,0.1740293426061863,0.03820208068461324,4.954747660684152e-05,0.5321156457992706,0.13182945054206993,0.04745380300671628
499,Hemiptera_Group_112,Neokolla hieroglyphica,native,33.0,,1,1.0,4,introduced,0.6416666948347236,0.35833330516527523,0.2793872235320896,0.13250115948968968,0.06588493721537562,0.0,0.26302643310439816,0.18076243801417735,0.06704109939403216,0.0,5.4302807179015186e-05,0.07099944423347862,0.050018560256708665,0.0
500,Hemiptera_Group_113,Tylozygus bifidus,native,66.0,50.0,1,1.0,3,introduced,0.6532663650341518,0.3467336349658469,0.2595754863585725,0.0880205097336165,0.11797673032568869,0.0,0.2361975275946957,0.11604904709318908,0.12191070999695958,0.0,2.577082374597331e-05,0.34257796468925167,0.09865445055029011,0.0
501,Hemiptera_Group_114,,,,,0,,1,introduced,0.6454974150100776,0.3545025849899213,0.2131642573316756,0.05037945131056341,0.06588493721537562,0.041723175312406005,0.20631000353481943,0.06532519391654028,0.06061467913490666,0.03820208068461324,0.0006417702101549317,0.5321156457992706,0.062116227662304804,0.04745380300671628
504,Hemiptera_Group_116,Graphocephala versuta,native,33.0,,1,1.0,7,introduced,0.670139567363529,0.32986043263647025,0.27923242183842495,0.007814092594773668,0.0875376244193188,0.03661979138416114,0.20357007652752412,0.005845497475451573,0.06061467913490666,0.0363368483109595,0.001692176714219972,0.8558176144489782,0.08350605620389852,0.36575261614777405
507,Hemiptera_Group_118,Draeculacephala zeae,native,33.0,,1,1.0,3,introduced,0.6028690718237675,0.3971309281762321,0.14708588002688097,0.0,0.03203227428056011,0.0,0.173675734980161,0.0,0.03689436817446285,0.0,0.0004762693664672496,1.0,0.03508226885217597,0.04745380300671628
508,Hemiptera_Group_119,Elymana inornata,native,66.0,50.0,1,1.0,1,introduced,0.6287064464753891,0.3712935535246101,0.296879117369571,0.05037945131056341,0.09397663260890093,0.041723175312406005,0.25541107496641097,0.06532519391654028,0.10549872750416554,0.03820208068461324,4.801349900291456e-05,0.5321156457992706,0.07326103177734665,0.04745380300671628
509,Hemiptera_Group_12,Neomegamelanus elongatus,native,100.0,100.0,1,1.0,1,introduced,0.6276228041230963,0.3723771958769026,0.27685836660943747,0.05037945131056341,0.1685429319773448,0.041723175312406005,0.24536328387998346,0.06532519391654028,0.164460273433539,0.03820208068461324,0.00025988648565730937,0.5321156457992706,0.13621651673933138,0.04745380300671628
510,Hemiptera_Group_120,Limotettix humidus,native,66.0,50.0,1,2.0,1,introduced,0.5680505788023371,0.4319494211976621,0.2821345377495333,0.05037945131056341,0.05247457516599925,0.041723175312406005,0.276085145285837,0.06532519391654028,0.044705211261431,0.03820208068461324,1.0921920539960117e-08,0.5321156457992706,0.038127930055579594,0.04745380300671628
511,Hemiptera_Group_121,Macrosteles borealis,native,66.0,50.0,1,1.0,1,introduced,0.5821136365892441,0.4178863634107551,0.32521188738928886,0.05037945131056341,0.0849899321132209,0.041723175312406005,0.3732792733335341,0.06532519391654028,0.09067985571167501,0.03820208068461324,5.154164749194662e-09,0.5321156457992706,0.04680315400958689,0.04745380300671628
512,Hemiptera_Group_122,,,,,0,,1,introduced,0.6250504519201328,0.3749495480798662,0.23484459671708452,0.05037945131056341,0.14118106017316348,0.041723175312406005,0.22768407050872674,0.06532519391654028,0.16368586542488917,0.03820208068461324,0.00017892314772204325,0.5321156457992706,0.12198644678442651,0.04745380300671628
513,Hemiptera_Group_123,Pendarus punctiscriptus,native,66.0,50.0,1,1.0,1,introduced,0.6406615011967233,0.35933849880327584,0.20949763031785185,0.05037945131056341,0.07536739104937969,0.041723175312406005,0.23524976788826046,0.06532519391654028,0.0617763981398694,0.03820208068461324,5.29222273354809e-05,0.5321156457992706,0.06325042542670391,0.04745380300671628
514,Hemiptera_Group_124,Paraphlepsius lobatus,native,66.0,50.0,1,1.0,1,introduced,0.5382549136827619,0.461745086317238,0.1552516291246178,0.05037945131056341,0.03563514605031589,0.041723175312406005,0.18078742263321573,0.06532519391654028,0.024539628856028024,0.03820208068461324,0.0002927442859334254,0.5321156457992706,0.03770001342782416,0.04745380300671628
515,Hemiptera_Group_125,Paraphlepsius particolor,native,33.0,50.0,1,1.0,1,native,0.42669494856181023,0.5733050514381907,0.11150765742540801,0.05037945131056341,0.03563514605031589,0.041723175312406005,0.08323482951283595,0.06532519391654028,0.024539628856028024,0.03820208068461324,0.000838150023009664,0.5321156457992706,0.07070713521747027,0.04745380300671628
516,Hemiptera_Group_126,Paraphlepsius collitus,native,66.0,50.0,1,1.0,1,native,0.4846838899119274,0.5153161100880728,0.11150765742540801,0.05037945131056341,0.09970132724700045,0.041723175312406005,0.08323482951283595,0.06532519391654028,0.11948982903402526,0.03820208068461324,0.0007017333946924374,0.5321156457992706,0.1978270332945185,0.04745380300671628
517,Hemiptera_Group_127,,,,,0,,1,introduced,0.6225610421242312,0.3774389578757676,0.32536584844983946,0.05037945131056341,0.1600291634141653,0.041723175312406005,0.2284484818131292,0.06532519391654028,0.16866789384693626,0.03820208068461324,6.273968400061358e-06,0.5321156457992706,0.13786015610593053,0.04745380300671628
518,Hemiptera_Group_128,Allygus atomarius,introduced,33.0,,1,1.0,1,introduced,0.6030187221317209,0.39698127786827814,0.334465379965005,0.05037945131056341,0.10702572080154762,0.041723175312406005,0.3168697055725981,0.06532519391654028,0.09067985571167501,0.03820208068461324,1.8254333486731093e-07,0.5321156457992706,0.06857317950410528,0.04745380300671628
519,Hemiptera_Group_129,Eutettix marmoratus,native,33.0,50.0,1,1.0,2,introduced,0.5739527832899697,0.4260472167100297,0.31539032357238456,0.021857080002565008,0.06111327584192936,0.0,0.3145670170229917,0.02827157435390777,0.03689436817446285,0.0,1.0584445467096179e-06,0.3177992037352694,0.039419363000929165,0.0
520,Hemiptera_Group_13,Acanalonia bivittata,native,66.0,50.0,1,1.0,1,introduced,0.6079483515465693,0.3920516484534297,0.4636529289866592,0.05037945131056341,0.30168180682088486,0.041723175312406005,0.3173648282010415,0.06532519391654028,0.40899738958273046,0.03820208068461324,1.2639975456358337e-06,0.5321156457992706,0.19301564993234258,0.04745380300671628
521,Hemiptera_Group_130,Latalus ocellaris,introduced,33.0,,1,1.0,1,introduced,0.5969826986242159,0.40301730137578323,0.3097123119179544,0.05037945131056341,0.07957377010470691,0.041723175312406005,0.3192684337613643,0.06532519391654028,0.049306455198429085,0.03820208068461324,5.506979598097867e-08,0.5321156457992706,0.050632273566403235,0.04745380300671628
522,Hemiptera_Group_131,Balclutha punctata,,33.0,,1,1.0,1,introduced,0.6035312992555938,0.39646870074440527,0.3222268886302959,0.05037945131056341,0.15569884602425707,0.041723175312406005,0.3660354828219718,0.06532519391654028,0.19245282796809085,0.03820208068461324,1.394385641969627e-07,0.5321156457992706,0.08731738033350243,0.04745380300671628
523,Hemiptera_Group_132,,,,,0,,1,introduced,0.6359735662777299,0.36402643372226917,0.3102525886089456,0.05037945131056341,0.0939719476546728,0.041723175312406005,0.2540449153628894,0.06532519391654028,0.05846788489705646,0.03820208068461324,0.0003021015493173799,0.5321156457992706,0.07361198528060313,0.04745380300671628
524,Hemiptera_Group_133,Limotettix comptonianus,native,33.0,,1,2.0,1,native,0.31486088301915277,0.6851391169808473,0.15062798602495744,0.05037945131056341,0.024894427085279208,0.041723175312406005,0.19307439439923813,0.06532519391654028,0.024652719387271867,0.03820208068461324,7.470470931124405e-08,0.5321156457992706,0.024874402498095985,0.04745380300671628
525,Hemiptera_Group_134,Limotettix comptonianus,native,33.0,,1,2.0,1,native,0.10158576083055476,0.8984142391694452,0.0773596915813688,0.05037945131056341,0.0035397668559857265,0.041723175312406005,0.09445542394541778,0.06532519391654028,0.006148963286421538,0.03820208068461324,1.05230863629391e-05,0.5321156457992706,0.006381005731985405,0.04745380300671628
528,Hemiptera_Group_136,Limotettix cuneatus,native,66.0,50.0,1,1.0,1,introduced,0.6012463772285049,0.3987536227714942,0.17092560913840457,0.05037945131056341,0.050057458212972236,0.041723175312406005,0.20400909110916485,0.06532519391654028,0.037064779663241114,0.03820208068461324,5.997852431354502e-05,0.5321156457992706,0.04766176401297843,0.04745380300671628
529,Hemiptera_Group_137,Limotettix angustatus,native,66.0,50.0,1,1.0,1,native,0.2272978215764122,0.7727021784235879,0.17092560913840457,0.05037945131056341,0.016961628338467552,0.041723175312406005,0.20400909110916485,0.06532519391654028,0.01473723690569863,0.03820208068461324,0.00018084061972695198,0.5321156457992706,0.0161498636979176,0.04745380300671628
530,Hemiptera_Group_138,Eutettix borealis,native,33.0,50.0,1,1.0,1,introduced,0.5631966811989241,0.4368033188010753,0.29961269528421464,0.05037945131056341,0.06111327584192936,0.041723175312406005,0.31588050436046955,0.06532519391654028,0.03689436817446285,0.03820208068461324,3.252032520325203e-08,0.5321156457992706,0.03926887875348234,0.04745380300671628
534,Hemiptera_Group_14,Catonia pumila,native,33.0,,1,1.0,1,native,0.033298480261856854,0.9667015197381431,0.04914579066114204,0.05037945131056341,0.0,0.041723175312406005,0.06103796791886718,0.06532519391654028,0.0,0.03820208068461324,2.60776192667587e-07,0.5321156457992706,0.0,0.04745380300671628
535,Hemiptera_Group_140,Colladonus clitellarius,native,33.0,,1,1.0,1,introduced,0.6145732054440836,0.3854267945559152,0.3109191212393451,0.05037945131056341,0.08766422465971124,0.041723175312406005,0.3152124862562011,0.06532519391654028,0.0735445806324655,0.03820208068461324,2.914557447461267e-06,0.5321156457992706,0.05643900492388621,0.04745380300671628
536,Hemiptera_Group_141,Chlorotettix fallax,native,66.0,50.0,1,1.0,1,introduced,0.5757242943539285,0.42427570564607087,0.17432727574899917,0.05037945131056341,0.050260366419959526,0.041723175312406005,0.19475963654247996,0.06532519391654028,0.049420588901555255,0.03820208068461324,3.911642890013805e-08,0.5321156457992706,0.049840329073805215,0.04745380300671628
537,Hemiptera_Group_142,Chlorotettix smodix,,66.0,,1,1.0,1,introduced,0.6094762354959007,0.39052376450409815,0.16572545269479347,0.05037945131056341,0.057363147442684295,0.041723175312406005,0.18309140895957368,0.06532519391654028,0.07430475870672044,0.03820208068461324,8.498235925755483e-09,0.5321156457992706,0.06002524818494553,0.04745380300671628
538,Hemiptera_Group_143,Chlorotettix viridius,native,66.0,50.0,1,1.0,2,introduced,0.6602594606851911,0.33974053931480797,0.16572545269479347,0.0,0.050260366419959526,0.0,0.18309140895957368,0.0,0.049420588901555255,0.0,6.304647952139899e-08,1.0,0.052592842328270585,0.04745380300671628
539,Hemiptera_Group_144,Scaphoideus cylindratus,native,66.0,50.0,1,1.0,1,introduced,0.6271112837753133,0.37288871622468595,0.277610572274228,0.05037945131056341,0.10094912221517471,0.041723175312406005,0.2475463981081843,0.06532519391654028,0.07153575256305326,0.03820208068461324,4.801349900291456e-05,0.5321156457992706,0.08094118855176043,0.04745380300671628
540,Hemiptera_Group_145,Cicadula vittipennis,,66.0,,1,1.0,1,introduced,0.6252653799661121,0.3747346200338868,0.2849619625141663,0.05037945131056341,0.11575325814742514,0.041723175312406005,0.250633680054497,0.06532519391654028,0.09953892605240731,0.03820208068461324,2.2549470777726644e-05,0.5321156457992706,0.09178350873668666,0.04745380300671628
541,Hemiptera_Group_146,Chlorotettix unicolor,native,66.0,50.0,1,1.0,1,introduced,0.6213222336327623,0.37867776636723666,0.27225334263896306,0.05037945131056341,0.10833257458665853,0.041723175312406005,0.208236365943245,0.06532519391654028,0.12501339740298884,0.03820208068461324,7.501150483202944e-06,0.5321156457992706,0.10130360764401793,0.04745380300671628
542,Hemiptera_Group_147,,,,,0,,2,native,0.21925456741588337,0.7807454325841169,0.10979321301798718,0.0,0.0076854544588119324,0.0,0.13968685786697854,0.0,0.013296643284191827,0.0,0.00013790458659303573,1.0,0.010121439123168883,0.04745380300671628
543,Hemiptera_Group_148,,,,,0,,2,native,0.21772389304946077,0.7822761069505395,0.10979321301798718,0.0,0.0076854544588119324,0.0,0.13968685786697854,0.0,0.013296643284191827,0.0,0.0001061512501917472,1.0,0.010121439123168883,0.04745380300671628
544,Hemiptera_Group_149,Lygus lineolaris,native,100.0,100.0,1,1.0,71,native,0.1100836530664192,0.8899163469335807,0.011066666659512338,0.033235644025690826,0.0,0.0,0.01796481992605093,0.044060488032013616,0.0,0.0,5.1848443012732004e-05,0.5286354718524657,0.0,0.0
