Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,dN/dS_Distance,dN/dS_Similarity,predict,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance
104,Coleoptera_Group_185,Sphaeroderus stenostomus,native,100.0,100.0,1,2.0,64,0.000349,0.01707290064,native,0.04008290971237273,0.027528146943961038,0.0002246648504861898,0.01490074442319348,0.0475160326279211,0.033062440685373555,0.00038255210984589234,0.014556464629825783,7.715907347752723e-10,0.43585824828054254,0.0006583681581305027
109,Coleoptera_Group_188,Pterostichus coracinus,native,100.0,100.0,1,3.0,34,0.008387043790000001,0.0,native,0.06413540551542246,0.019758842226053796,0.0072837701567205395,0.0,0.07359211947362723,0.025639910065558654,0.0,0.0,4.1110599785243135e-11,0.5953871944224068,0.015821669261266966
113,Coleoptera_Group_19,Dichelonyx albicollis,native,100.0,100.0,1,1.0,1,0.03508987508999999,,introduced,0.33245348557878684,0.050379451310563414,0.11853225800123149,0.041723175312406005,0.3676970821349055,0.06532519391654026,0.06177641097890796,0.03820208068461324,0.0,0.5321156457992704,0.06619500410324557
114,Coleoptera_Group_2,Dryophthorus americanus,,100.0,,1,1.0,2,0.07641759139,0.0,introduced,0.4618954969269404,0.06575445874533532,0.29779321672895154,0.0,0.42851703603812485,0.08393331765159506,0.3104698087734875,0.0,0.0,0.08296103469399983,0.14415733206935147
115,Coleoptera_Group_20,Myosides seriehispidus,introduced,33.0,50.0,1,1.0,1,0.044493428849999996,,introduced,0.31240853030842775,0.050379451310563414,0.13569124145624287,0.041723175312406005,0.329225035233287,0.06532519391654026,0.11224582709179971,0.03820208068461324,0.0,0.5321156457992704,0.08393426017445578
116,Coleoptera_Group_21,Tetartopeus furvulus,native,66.0,50.0,1,1.0,1,0.05167253095,,introduced,0.33848473323518674,0.050379451310563414,0.14438664179071914,0.041723175312406005,0.29928973052743074,0.06532519391654026,0.10094781794788993,0.03820208068461324,0.0,0.5321156457992704,0.09747721784381917
117,Coleoptera_Group_22,,,,,0,,1,0.03788921249,,introduced,0.3463930527503896,0.050379451310563414,0.1283978871431403,0.041723175312406005,0.3689639493383063,0.06532519391654026,0.12501339178590948,0.03820208068461324,0.0,0.5321156457992704,0.07147579094572074
118,Coleoptera_Group_23,,,,,0,,2,0.045426327069999994,0.0,introduced,0.34827463523185315,0.043730785215168724,0.15000620925022598,0.0,0.3588165081312431,0.05654417609097147,0.1635758327246604,0.0,0.0,0.15728039755529527,0.08569411829143178
119,Coleoptera_Group_24,,,,,0,,2,0.01166242485,0.0,native,0.3209228160901685,0.13177397116718903,0.04910704976490945,0.0,0.465291711575323,0.16684756055016636,0.01839064323502901,0.0,0.0,0.013941142036733967,0.022000484721575658
120,Coleoptera_Group_25,Ellychnia sp. KSH1376,,,,1,1.0,2,0.08729159328,0.02649348915,introduced,0.36446791527870537,0.5476188349614008,0.2385763848042807,0.4845848436324532,0.29212129009873833,0.6928910088518438,0.249303618974569,0.47662362234279365,0.0,3.2115001236427542e-06,0.16467050283103313
121,Coleoptera_Group_26,Philonthus flavibasis,native,66.0,50.0,1,3.0,1,0.03170241883,,introduced,0.1332789576063534,0.050379451310563414,0.042872030693534416,0.041723175312406005,0.1303001134943205,0.06532519391654026,0.06604779273255316,0.03820208068461324,0.0,0.5321156457992704,0.05980476531056982
122,Coleoptera_Group_27,Philonthus flavibasis,native,66.0,50.0,1,3.0,1,0.011250927420000001,,native,0.1142733050462079,0.050379451310563414,0.014555912150570581,0.041723175312406005,0.12343538610183172,0.06532519391654026,0.024539618959269142,0.03820208068461324,0.0,0.5321156457992704,0.021224218804485297
123,Coleoptera_Group_28,Philonthus flavibasis,native,66.0,50.0,1,3.0,2,0.011250927420000001,0.0,native,0.1142733050462079,0.021858910511496705,0.014555912150570581,0.0,0.12343538610183172,0.026483614980747285,0.024539618959269142,0.0,0.0,0.317895453738975,0.021224218804485297
124,Coleoptera_Group_29,Phyllophaga anxia,native,100.0,100.0,1,1.0,1,0.0100973917,,native,0.1851955642616529,0.050379451310563414,0.021880072199190755,0.041723175312406005,0.22576549060126994,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.019048140903871705
125,Coleoptera_Group_3,,,,,0,,1,0.06663848230000001,,introduced,0.42492108216811303,0.050379451310563414,0.2538576787106979,0.041723175312406005,0.41826892146337197,0.06532519391654026,0.2831756974011941,0.03820208068461324,0.0,0.5321156457992704,0.12570961275777395
126,Coleoptera_Group_30,Phyllophaga hirticula,native,100.0,100.0,1,4.0,1,0.010643698290000001,,native,0.17213589564029957,0.050379451310563414,0.021663646092708513,0.041723175312406005,0.2103478611967368,0.06532519391654026,0.024539618959269142,0.03820208068461324,0.0,0.5321156457992704,0.020078716443793932
127,Coleoptera_Group_31,Phyllophaga hirticula,native,100.0,100.0,1,4.0,11,0.0,,native,0.06961217139092639,0.0,0.0,0.0,0.08035590312826962,0.0,0.0,0.0,2.5157232704402517e-12,0.9999999999999999,0.0
128,Coleoptera_Group_32,Phyllophaga hirticula,native,100.0,100.0,1,4.0,1,0.0,,native,0.06961217139092639,0.050379451310563414,0.0,0.041723175312406005,0.08035590312826962,0.06532519391654026,0.0,0.03820208068461324,1.4066574628010429e-11,0.5321156457992704,0.0
131,Coleoptera_Group_34,Bisnius blandus,native,33.0,50.0,1,1.0,1,0.02666102916,,introduced,0.3091631663687517,0.050379451310563414,0.08673260660477146,0.041723175312406005,0.3530708261786977,0.06532519391654026,0.06177641097890796,0.03820208068461324,0.0,0.5321156457992704,0.05029447754135479
132,Coleoptera_Group_35,Omonadus floralis,introduced,33.0,50.0,1,1.0,1,0.06995578870000001,,introduced,0.3096394354658568,0.050379451310563414,0.1783939948157326,0.041723175312406005,0.27067428557566603,0.06532519391654026,0.16368586809968882,0.03820208068461324,0.0,0.5321156457992704,0.13196751792832562
133,Coleoptera_Group_36,,,,,0,,1,0.01648320191,,introduced,0.3209161554141754,0.050379451310563414,0.06311362423571117,0.041723175312406005,0.42055314581105385,0.06532519391654026,0.02045923627193159,0.03820208068461324,0.0,0.5321156457992704,0.031094599660687342
134,Coleoptera_Group_37,,,,,0,,1,0.02660302608,,introduced,0.2877462794338518,0.050379451310563414,0.08113102830473838,0.041723175312406005,0.329225035233287,0.06532519391654026,0.022764390241827838,0.03820208068461324,1.687375364319681e-08,0.5321156457992704,0.05018505811171154
137,Coleoptera_Group_39,Bruchidius villosus,introduced,100.0,100.0,1,1.0,1,0.06600978832,,introduced,0.3283079437987041,0.050379451310563414,0.18590993875755077,0.041723175312406005,0.30188405280655267,0.06532519391654026,0.1395864369145683,0.03820208068461324,0.0,0.5321156457992704,0.12452361820866123
138,Coleoptera_Group_4,Harmonia axyridis,introduced,100.0,100.0,1,1.0,5,0.1619936753,,introduced,0.39514391308025304,0.0,0.3577707169878263,0.0,0.23064602132906903,0.0,0.3515462666657073,0.0,0.0,0.9999999999999999,0.3055916264643315
139,Coleoptera_Group_40,,,,,0,,1,0.01801993754,,introduced,0.31465762327871205,0.050379451310563414,0.06572940880230745,0.041723175312406005,0.3992969352681726,0.06532519391654026,0.04421257200259873,0.03820208068461324,0.0,0.5321156457992704,0.033993561856265044
140,Coleoptera_Group_41,,,,,0,,1,0.04484263268,,introduced,0.30968962823823276,0.050379451310563414,0.11783526351879968,0.041723175312406005,0.2797751114279646,0.06532519391654026,0.08689208550040033,0.03820208068461324,0.0,0.5321156457992704,0.08459301284600082
141,Coleoptera_Group_42,Crepidodera nana,native,100.0,100.0,1,1.0,1,0.07651389198,,introduced,0.30338216356463205,0.050379451310563414,0.19820988431323627,0.041723175312406005,0.27541044695893035,0.06532519391654026,0.17670195084108678,0.03820208068461324,2.6077619266758705e-14,0.5321156457992704,0.14433899751939497
142,Coleoptera_Group_43,,,,,0,,1,0.09444913877999998,,introduced,0.30435459560977385,0.050379451310563414,0.2136131854302985,0.041723175312406005,0.2368722883147154,0.06532519391654026,0.17754001426791657,0.03820208068461324,0.0,0.5321156457992704,0.17817279523094792
143,Coleoptera_Group_44,,,,,0,,3,0.08047533863,0.0,introduced,0.3059539464335344,0.11719544465801977,0.18554982123270558,0.0,0.24202878794111166,0.15585429276864304,0.17670195084108678,0.0,0.0,0.1099932157347388,0.15181203572711058
144,Coleoptera_Group_45,Popillia japonica,introduced,100.0,100.0,1,1.0,1,0.03090206526,,introduced,0.3174283838268556,0.050379451310563414,0.09222380646039537,0.041723175312406005,0.32157188350695,0.06532519391654026,0.06177641097890796,0.03820208068461324,0.0,0.5321156457992704,0.05829494495030027
145,Coleoptera_Group_46,Stelidota octomaculata,native,100.0,100.0,1,1.0,6,0.045784124589999996,0.01594770144,introduced,0.30104622103131334,0.1560873499925905,0.13306103298034044,0.08322707745623571,0.31241655103108384,0.1976973305994816,0.13964673725124263,0.0820043583206645,0.0,0.10519864555014785,0.08636908245826863
146,Coleoptera_Group_47,Melanotus hyslopi,,100.0,,1,1.0,1,0.016056898059999998,,native,0.2184483266670233,0.050379451310563414,0.0400842124781559,0.041723175312406005,0.26437961909994445,0.06532519391654026,0.012241667510788874,0.03820208068461324,0.0,0.5321156457992704,0.030290402295276336
147,Coleoptera_Group_48,Melanotus communis,,100.0,,1,1.0,1,0.01745693327,,native,0.2184483266670233,0.050379451310563414,0.04357924050570824,0.041723175312406005,0.26437961909994445,0.06532519391654026,0.012241667510788874,0.03820208068461324,0.0,0.5321156457992704,0.03293148711626646
148,Coleoptera_Group_49,Platydracus cinnamopterus,native,66.0,50.0,1,1.0,4,0.01772133346,0.0,native,0.3114124728956185,0.33546175276394663,0.05110432685176601,0.0,0.30978013003881116,0.44439092125626267,0.0,0.0,0.0,0.19289885892660602,0.03343026266382994
149,Coleoptera_Group_5,Dictyoptera aurora,native,100.0,100.0,1,1.0,1,0.1126511553,,introduced,0.3764224788442604,0.050379451310563414,0.3060643153107362,0.041723175312406005,0.29022555854928345,0.06532519391654026,0.33804530746916156,0.03820208068461324,0.0,0.5321156457992704,0.2125098384702986
150,Coleoptera_Group_50,,,,,0,,1,0.028076666410000003,,introduced,0.3004765917571344,0.050379451310563414,0.0835693751988344,0.041723175312406005,0.32064380258837333,0.06532519391654026,0.04421257200259873,0.03820208068461324,0.0,0.5321156457992704,0.052964994701421936
151,Coleoptera_Group_51,,,,,0,,2,0.059392009579999995,,introduced,0.33662241842241386,0.0,0.16480200667379186,0.0,0.29701082623252223,0.0,0.1395864369145683,0.0,0.0,0.9999999999999999,0.1120395643405552
152,Coleoptera_Group_52,Ataenius spretulus,native,100.0,100.0,1,1.0,1,0.044870955610000006,,introduced,0.33044771922911226,0.050379451310563414,0.14346004267045664,0.041723175312406005,0.346508867606635,0.06532519391654026,0.13784219173943213,0.03820208068461324,0.0,0.5321156457992704,0.08464644240261103
153,Coleoptera_Group_53,,,,,0,,1,0.024652909249999997,,introduced,0.2798628036677574,0.050379451310563414,0.06986148714548206,0.041723175312406005,0.30392366703426055,0.06532519391654026,0.04930645974558857,0.03820208068461324,0.0,0.5321156457992704,0.04650627637673619
154,Coleoptera_Group_54,Dermestes lardarius,introduced,66.0,50.0,1,1.0,1,0.06161874732000001,,introduced,0.2931432996327095,0.050379451310563414,0.1589117865691587,0.041723175312406005,0.2740560630156133,0.06532519391654026,0.12501339178590948,0.03820208068461324,0.0,0.5321156457992704,0.11624017529907522
155,Coleoptera_Group_55,Telephanus velox,native,100.0,100.0,1,1.0,1,0.06493010772,,introduced,0.24195495258194288,0.050379451310563414,0.13522538770875533,0.041723175312406005,0.21588895613156445,0.06532519391654026,0.11581028309090331,0.03820208068461324,0.0,0.5321156457992704,0.12248686368719638
156,Coleoptera_Group_56,Stilbus apicialis,native,33.0,,1,1.0,1,0.04047582305,,introduced,0.15398443015117746,0.050379451310563414,0.06462125102442781,0.041723175312406005,0.15892094505151255,0.06532519391654026,0.04930645974558857,0.03820208068461324,1.239453903973002e-12,0.5321156457992704,0.07635528100356631
157,Coleoptera_Group_57,Acylomus ergoti,native,66.0,50.0,1,1.0,1,0.04047582305,,introduced,0.15398443015117746,0.050379451310563414,0.06462125102442781,0.041723175312406005,0.15892094505151255,0.06532519391654026,0.04930645974558857,0.03820208068461324,1.1366774045098941e-11,0.5321156457992704,0.07635528100356631
158,Coleoptera_Group_58,Trox scaber,introduced,66.0,50.0,1,1.0,1,0.048308069440000004,,introduced,0.296634053500145,0.050379451310563414,0.12228749729512661,0.041723175312406005,0.2684842457119158,0.06532519391654026,0.09953891615564842,0.03820208068461324,0.0,0.5321156457992704,0.09113035730674277
159,Coleoptera_Group_59,Pedilus lugubris,,100.0,,1,1.0,1,0.11552009810000001,,introduced,0.30645340180164843,0.050379451310563414,0.23864665947262373,0.041723175312406005,0.2139218634989345,0.06532519391654026,0.24274974357363996,0.03820208068461324,0.0,0.5321156457992704,0.21792193184284236
160,Coleoptera_Group_6,,,,,0,,1,0.01927236302,,introduced,0.37921185065183316,0.050379451310563414,0.08113102830473838,0.041723175312406005,0.4651747203287981,0.06532519391654026,0.022764390241827838,0.03820208068461324,0.0,0.5321156457992704,0.03635618952521436
161,Coleoptera_Group_60,Labarrus cincticulus,,66.0,,1,1.0,1,0.02536722565,,introduced,0.31203889534298374,0.050379451310563414,0.08055900604110473,0.041723175312406005,0.3439941630993162,0.06532519391654026,0.012241667510788874,0.03820208068461324,0.0,0.5321156457992704,0.047853792630576916
162,Coleoptera_Group_61,Ischnopterapion virens,,66.0,,1,1.0,2,0.060677524079999996,,introduced,0.30374606684310307,0.0,0.15324552324806584,0.0,0.2678002632897861,0.0,0.08689208550040033,0.0,0.0,0.9999999999999999,0.11446461251710265
163,Coleoptera_Group_62,,,,,0,,1,0.04966746541,,introduced,0.36819069855198805,0.050379451310563414,0.15324552324806584,0.041723175312406005,0.33341351402966757,0.06532519391654026,0.08689208550040033,0.03820208068461324,0.0,0.5321156457992704,0.09369477857017809
164,Coleoptera_Group_63,Strigota ambigua,native,100.0,100.0,1,1.0,1,0.02539789306,,introduced,0.27829044897159355,0.050379451310563414,0.06572940880230745,0.041723175312406005,0.27511490326099647,0.06532519391654026,0.045724185300814804,0.03820208068461324,0.0,0.5321156457992704,0.04791164491205638
165,Coleoptera_Group_64,,,,,0,,3,0.06580252452,0.0,introduced,0.2841113138825497,0.043730785215168724,0.16238416497254257,0.0,0.26102358089890415,0.05514796238205306,0.16368586809968882,0.0,0.0,0.157344467557762,0.12413262713057203
166,Coleoptera_Group_65,,,,,0,,1,0.031642509480000004,,introduced,0.2761016766141287,0.050379451310563414,0.08055900604110473,0.041723175312406005,0.2701837633994254,0.06532519391654026,0.04930645974558857,0.03820208068461324,0.0,0.5321156457992704,0.05969174981368072
167,Coleoptera_Group_66,,,,,0,,1,0.06411496354,,introduced,0.3046520023049087,0.050379451310563414,0.1613770332637021,0.041723175312406005,0.2667949230590799,0.06532519391654026,0.18978168204618542,0.03820208068461324,0.0,0.5321156457992704,0.12094914170324966
168,Coleoptera_Group_67,,,,,0,,1,0.045728435750000004,,introduced,0.27862052767756806,0.050379451310563414,0.11516401264334987,0.041723175312406005,0.2669634967719405,0.06532519391654026,0.045724185300814804,0.03820208068461324,0.0,0.5321156457992704,0.08626402870749723
169,Coleoptera_Group_68,Cicindela purpurea,native,100.0,100.0,1,1.0,1,0.033579343160000004,,introduced,0.2813115359313153,0.050379451310563414,0.10315602988595479,0.041723175312406005,0.33184048798003124,0.06532519391654026,0.05157642682442136,0.03820208068461324,0.0,0.5321156457992704,0.06334547366040486
170,Coleoptera_Group_69,,,,,0,,1,0.024707127569999997,,introduced,0.2015325360518478,0.050379451310563414,0.05269452773335762,0.041723175312406005,0.2217647443629996,0.06532519391654026,0.0370647922347997,0.03820208068461324,0.0,0.5321156457992704,0.04660855607723857
171,Coleoptera_Group_7,Plagiometriona clavata,native,33.0,50.0,1,1.0,1,0.08982416181,,introduced,0.370710937375498,0.050379451310563414,0.26426897298965774,0.041723175312406005,0.3166121675995983,0.06532519391654026,0.29678793896438765,0.03820208068461324,0.0,0.5321156457992704,0.16944804574918607
172,Coleoptera_Group_70,,,,,0,,1,0.029919520319999997,,native,0.1403895474176189,0.050379451310563414,0.043743359776131883,0.041723175312406005,0.14315740822818496,0.06532519391654026,0.024539618959269142,0.03820208068461324,0.0,0.5321156457992704,0.05644143118976088
173,Coleoptera_Group_71,Sepedophilus testaceus,introduced,100.0,50.0,1,1.0,3,0.029919520319999997,0.0,native,0.1403895474176189,0.11724936863939392,0.043743359776131883,0.0,0.14315740822818496,0.14802545444507148,0.012241667510788874,0.0,0.0,0.3363016544476137,0.05644143118976088
174,Coleoptera_Group_72,Lithocharis nigriceps,introduced,100.0,50.0,1,2.0,1,0.03648325546,,introduced,0.25657431650133644,0.050379451310563414,0.08390394304185977,0.041723175312406005,0.2413396892837112,0.06532519391654026,0.06177641097890796,0.03820208068461324,0.0,0.5321156457992704,0.06882353495646076
175,Coleoptera_Group_73,Lithocharis nigriceps,introduced,100.0,50.0,1,2.0,3,0.03658502751,0.0,introduced,0.25657431650133644,0.1760482425177589,0.08390394304185977,0.0,0.240589919563173,0.2282992332952189,0.06177641097890796,0.0,8.482896149716213e-13,0.009617371870268817,0.06901552199688388
176,Coleoptera_Group_74,,,,,0,,1,0.04432954176,,introduced,0.24866313418323488,0.050379451310563414,0.10644947959466325,0.041723175312406005,0.2532384261430405,0.06532519391654026,0.08316109299484137,0.03820208068461324,0.0,0.5321156457992704,0.08362509673151979
177,Coleoptera_Group_75,Oscarinus rusicola,native,100.0,100.0,1,1.0,1,0.03417379137,,introduced,0.2487028514150028,0.050379451310563414,0.08069777864439177,0.041723175312406005,0.24855905081174084,0.06532519391654026,0.012241667510788874,0.03820208068461324,0.0,0.5321156457992704,0.06446686556046695
178,Coleoptera_Group_76,,,,,0,,2,0.022712980770000002,0.0,native,0.243033430315566,0.08769051459249873,0.0544561606730181,0.0,0.2527997983987007,0.11285826302384591,0.036894373791542215,0.0,0.0,0.04505339323455563,0.04284671437019607
179,Coleoptera_Group_77,Lithocharodes longicollis,native,66.0,50.0,1,1.0,3,0.05302563643,,introduced,0.2378527821048026,0.0,0.11767930068270309,0.0,0.2319050893933376,0.0,0.11581028309090331,0.0,1.0277649946310784e-13,0.9999999999999999,0.10002977246451801
180,Coleoptera_Group_78,Sepedophilus opicus,native,66.0,50.0,1,1.0,1,0.023356663780000002,,introduced,0.23494038900672953,0.050379451310563414,0.0544561606730181,0.041723175312406005,0.24505610594623461,0.06532519391654026,0.012241667510788874,0.03820208068461324,0.0,0.5321156457992704,0.044060984850750794
181,Coleoptera_Group_79,,,,,0,,1,0.029841678599999998,,introduced,0.19703887486373023,0.050379451310563414,0.06477413847201025,0.041723175312406005,0.22619789983200816,0.06532519391654026,0.024539618959269142,0.03820208068461324,0.0,0.5321156457992704,0.05629458732207575
