Number,Order_Group,Species Name,Final Status,Status Confidence,Count,dN/dS_Distance,predict,predict probability,1,dN/dS_Similarity,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,predict_native
951,Lepidoptera_Group_240,Fomoria hypericella,native,33.0,1.0,0.06318648577000001,native,0.35246553182597407,0.6475344681740255,0.04521040754143754,0.11403134534869917,0.028340365028422902,0.08170499837358443,0.0075619460842153525,0.12335626747493311,0.014237480097405998,0.09977152663417091,0.01128077503953735,0.0,0.5113155357508368,0.11919762250754763,1.0
952,Lepidoptera_Group_241,Stigmella slingerlandella,native,33.0,1.0,0.009344766343,native,0.2475946545821677,0.7524053454178334,0.04521040754143754,0.09656887367021007,0.028340365028422902,0.014282544361516596,0.0075619460842153525,0.15093528794706604,0.014237480097405998,0.024652719387271867,0.01128077503953735,0.0,0.5113155357508368,0.017628357035532446,1.0
953,Lepidoptera_Group_242,Stigmella QuercusalbaVT,,,1.0,0.004322937663,native,0.20261045724289742,0.7973895427571038,0.04521040754143754,0.10207863350115053,0.028340365028422902,0.0070772267269348646,0.0075619460842153525,0.1636784282412793,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.00815496993381745,1.0
954,Lepidoptera_Group_243,Stigmella rosaefoliella,,33.0,3.0,0.026930149849999998,native,0.20462998338324548,0.7953700166167552,0.057480982685214614,0.10926273775138977,0.0520542204202186,0.040548101384233794,0.021517614820698822,0.1482721668619453,0.026617959063572727,0.032870613492326284,0.03816232422736585,0.0,0.10987285573010494,0.05080215803702846,1.0
955,Lepidoptera_Group_244,Stigmella myricafoliella,native,33.0,1.0,0.01904511139,native,0.19173897808662957,0.8082610219133711,0.04521040754143754,0.056320093486987466,0.028340365028422902,0.017857341897980977,0.0075619460842153525,0.08169963032787636,0.014237480097405998,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.03592749257084401,1.0
956,Lepidoptera_Group_245,Stigmella caryaefoliella,native,33.0,3.0,0.007574839358,native,0.05445441295363944,0.9455455870463612,0.0,0.056320093486987466,0.005734596929976127,0.007102426101949904,0.0,0.08169963032787636,0.0032039910160340775,0.0,0.0,0.0,0.5451776024893377,0.014289492940575644,1.0
957,Lepidoptera_Group_246,Stigmella CaryaUSA,,33.0,2.0,0.0076270264139999995,native,0.03175482073384075,0.9682451792661597,0.0,0.05090266021210675,0.008615099884331326,0.007091388065851767,0.0,0.08077812980295684,0.004826795811535456,0.0,0.0,0.0,0.31775967373374747,0.014387940779936598,1.0
958,Lepidoptera_Group_247,Stigmella nr. corylifoliella,,,1.0,0.0,native,0.10950865512249258,0.8904913448775086,0.04521040754143754,0.015254253688514775,0.028340365028422902,0.0,0.0075619460842153525,0.033223184670191815,0.014237480097405998,0.0,0.01128077503953735,7.255714066574628e-09,0.5113155357508368,0.0,1.0
959,Lepidoptera_Group_248,Stigmella corylifoliella,native,33.0,3.0,0.0,native,0.03555642892989893,0.964443571070102,0.0,0.015254253688514775,0.07508888811033272,0.0,0.0,0.033223184670191815,0.04351488493760002,0.0,0.0,1.05230863629391e-08,0.008998211846431155,0.0,1.0
960,Lepidoptera_Group_249,Stigmella castaneaefoliella,native,33.0,1.0,0.0,native,0.1757608041982582,0.8242391958017431,0.04521040754143754,0.07337174597405151,0.028340365028422902,0.0,0.0075619460842153525,0.1183014353464947,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,1.0
961,Lepidoptera_Group_25,Aphomia sociella,,33.0,3.0,0.08401438691,introduced,0.6310305356187444,0.368969464381255,0.0,0.14500613581687116,0.011595864061971653,0.13113978357914283,0.0,0.15474653382235612,0.0066967698970633645,0.0873010754807879,0.0,0.0,0.43807010836569915,0.15848824402979977,0.0
962,Lepidoptera_Group_250,Stigmella nigriverticella,,33.0,1.0,0.007892291803,native,0.11587196028865843,0.8841280397113426,0.04521040754143754,0.050729024759524816,0.028340365028422902,0.0070514239866025655,0.0075619460842153525,0.07652227060401429,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.014888348474984455,1.0
963,Lepidoptera_Group_251,Stigmella saginella,native,33.0,4.0,0.007937021517,native,0.028277431214246734,0.9717225687857539,0.0,0.050729024759524816,0.023002021414894876,0.007091388065851767,0.0,0.07652227060401429,0.012896763119308582,0.0,0.0,0.0,0.12808440643124963,0.014972728473322231,1.0
964,Lepidoptera_Group_252,Stigmella intermedia,native,33.0,2.0,0.0164984494,native,0.136248937130464,0.8637510628695365,0.23352453870710585,0.06600463410629905,0.02578033887364511,0.017807865941965532,0.0320516695230091,0.09831011622510069,0.009759396016016829,0.030858736151258,0.056981529203122355,0.0,0.24082723077184834,0.03112336316185472,1.0
965,Lepidoptera_Group_253,Stigmella rhamnicola,native,33.0,3.0,0.01832561054,native,0.15898733456755973,0.841012665432441,0.09410450798780483,0.10098684782989935,0.03453166396737708,0.023696427501817777,0.021496186784735236,0.12335626747493311,0.016242609624662587,0.016416208676317327,0.038075046682838086,0.0,0.10645984559870406,0.034570196154259956,1.0
966,Lepidoptera_Group_254,Stigmella BetulaUSA,,33.0,3.0,0.009717813668,native,0.10196540466393801,0.8980345953360624,0.0,0.09319162119154521,0.01147363959255325,0.014233316850043554,0.0,0.14346543886781224,0.006387399457664106,0.012260425881073003,0.0,0.0,0.2642587816739631,0.01833208907064924,1.0
967,Lepidoptera_Group_255,Stigmella fuscotibiella,native,33.0,3.0,0.01692410737,native,0.12709278343161712,0.8729072165683837,0.23517930402184822,0.05928822592626634,0.03460266298055715,0.016616929281923813,0.04313608641217363,0.08688155722761429,0.013042067620735221,0.028733447302982083,0.07650094660459093,0.0,0.39808261682618074,0.031926342112291596,1.0
968,Lepidoptera_Group_256,Stigmella populetorum,native,33.0,3.0,0.016894248969999998,native,0.11587062839297022,0.8841293716070303,0.05153447108972802,0.05928822592626634,0.057658099540881885,0.0165876128259204,0.02147475874877165,0.08688155722761429,0.029630247445486025,0.016359743654686357,0.038075046682838086,0.0,0.018193622200454455,0.03187001598102304,1.0
969,Lepidoptera_Group_257,Stigmella centifoliella,introduced,33.0,1.0,0.004748416951,native,0.2710837822407856,0.7289162177592151,0.04521040754143754,0.09062962186122572,0.028340365028422902,0.007084289650354573,0.0075619460842153525,0.14666069833558343,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.008957611811076011,1.0
970,Lepidoptera_Group_258,Stigmella quercipulchella,native,33.0,2.0,0.005224869607,native,0.065368925834876,0.9346310741651246,0.0,0.09062962186122572,0.008617090510869086,0.0070772267269348646,0.0,0.13055796343288556,0.0048583423791666545,0.0,0.0,0.0,0.3177494737333547,0.009856411976024737,1.0
971,Lepidoptera_Group_259,,,,1.0,0.03458273627,introduced,0.5868966373217005,0.4131033626782992,0.04521040754143754,0.15495322225493535,0.028340365028422902,0.06117524500921987,0.0075619460842153525,0.17912720428785106,0.014237480097405998,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.06523831627848949,1.0
972,Lepidoptera_Group_26,Ecdytolopha insiticiana,,33.0,3.0,0.0226913378,native,0.288037545941194,0.7119624540588063,0.0,0.1254075975097299,0.037369832930695936,0.039089057570863055,0.0,0.17369972305236145,0.021008378734913378,0.0,0.0,0.0,0.050665973450639966,0.042805886168776654,1.0
973,Lepidoptera_Group_260,Eriocrania semipurpurella,,33.0,1.0,0.004331468661,native,0.1955749399282717,0.8044250600717294,0.04521040754143754,0.11536711136694976,0.028340365028422902,0.0071197817278405425,0.0075619460842153525,0.1644519489401883,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.008171063164305343,1.0
974,Lepidoptera_Group_261,,,,1.0,0.003968521589,native,0.21200342851177192,0.7879965714882289,0.04521040754143754,0.11536711136694976,0.028340365028422902,0.0071197817278405425,0.0075619460842153525,0.18207008777284284,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0074863846677680965,1.0
975,Lepidoptera_Group_262,Euproctis chrysorrhoea,introduced,33.0,1.0,0.06305835041,introduced,0.6503883462269956,0.3496116537730039,0.04521040754143754,0.1533994460871667,0.028340365028422902,0.10678132235597923,0.0075619460842153525,0.17026949943989494,0.014237480097405998,0.11281553508685893,0.01128077503953735,0.0,0.5113155357508368,0.1189559026194256,1.0
976,Lepidoptera_Group_263,Tegeticula yuccasella,,33.0,1.0,0.11940916439999999,introduced,0.6370519261947031,0.36294807380529626,0.04521040754143754,0.1757517553895001,0.028340365028422902,0.18409428261690733,0.0075619460842153525,0.1524951074544384,0.014237480097405998,0.13784219147195217,0.01128077503953735,0.0,0.5113155357508368,0.22525842873905555,0.0
977,Lepidoptera_Group_264,,,,2.0,0.03644228814,native,0.43743502508156573,0.5625649749184342,0.0,0.14531802858800053,0.00858285173441963,0.05752868249207885,0.0,0.15682135024445143,0.0048583423791666545,0.02661513968191871,0.0,0.0,0.3177494737333547,0.06874625249510849,1.0
978,Lepidoptera_Group_265,Glyphipterix saurodonta,,33.0,1.0,0.07019369089,introduced,0.6360165485260709,0.36398345147392874,0.04521040754143754,0.14625252643786668,0.028340365028422902,0.11296872720826336,0.0075619460842153525,0.16042647839098342,0.014237480097405998,0.08689209860691886,0.01128077503953735,0.0,0.5113155357508368,0.1324163065433557,1.0
979,Lepidoptera_Group_266,Phycitodes reliquellum,,33.0,9.0,0.05845967827,native,0.45722197992602764,0.5427780200739722,0.0,0.13867523840578683,0.01740318521479391,0.0942909149550392,0.0,0.16084093920286532,0.00982779646732274,0.014656484702807154,0.0,0.0,0.318752103771956,0.11028077566625122,1.0
980,Lepidoptera_Group_267,Orgyia leucostigma,native,33.0,3.0,0.02731009838,introduced,0.7038074643862444,0.29619253561375486,0.04521040754143754,0.13624505750207727,0.0,0.05350743011291846,0.0,0.2014297930916673,0.0,0.049306455198429085,0.0,0.0,0.9999999999999999,0.05151890879313303,1.0
981,Lepidoptera_Group_268,Nadata gibbosa,native,33.0,2.0,0.004090016795,native,0.1160938197460742,0.8839061802539258,0.0,0.12998661551110108,0.025768196051764784,0.007324819459476991,0.0,0.18169951843622692,0.014418676877472955,0.0,0.0,0.0,0.08286933469046938,0.0077155782923982,1.0
982,Lepidoptera_Group_269,Pheosia rimosa,native,33.0,2.0,0.0,native,0.08598356614551002,0.9140164338544904,0.04521040754143754,0.013488083515862503,0.0,0.0,0.0,0.031130856581031527,0.0,0.0,0.0,1.0860561435803035e-08,0.9999999999999999,0.0,1.0
983,Lepidoptera_Group_27,,,,1.0,0.08646535544,introduced,0.6445818313583943,0.35541816864160497,0.04521040754143754,0.15301305891348244,0.028340365028422902,0.13508625415104025,0.0075619460842153525,0.15491013688387636,0.014237480097405998,0.1384911513747521,0.01128077503953735,0.0,0.5113155357508368,0.16311185330410327,0.0
984,Lepidoptera_Group_270,Pheosia rimosa,native,33.0,1.0,0.0,native,0.10950865512249258,0.8904913448775086,0.04521040754143754,0.013488083515862503,0.028340365028422902,0.0,0.0075619460842153525,0.031130856581031527,0.014237480097405998,0.0,0.01128077503953735,1.3483663138518177e-08,0.5113155357508368,0.0,1.0
985,Lepidoptera_Group_271,Coleophora laricella,introduced,33.0,1.0,0.01851527544,native,0.3665685478447642,0.6334314521552354,0.04521040754143754,0.07365112234089635,0.028340365028422902,0.021715188752395965,0.0075619460842153525,0.10926323138200217,0.014237480097405998,0.03776250116454092,0.01128077503953735,0.0,0.5113155357508368,0.03492798793327144,1.0
986,Lepidoptera_Group_272,Coleophora affiliatella,,33.0,4.0,0.02702358895,native,0.40931606375460317,0.5906839362453968,0.04521040754143754,0.06945330462803764,0.004529272561363053,0.02953317062854051,0.0,0.09989230158373394,0.0,0.05129372438227307,0.0,0.0,0.9999999999999999,0.05097842545297222,1.0
987,Lepidoptera_Group_273,Notocelia rosaecolana,introduced,33.0,1.0,0.013947907880000002,introduced,0.5254313725719246,0.47456862742807554,0.04521040754143754,0.12845444540294504,0.028340365028422902,0.026899481018694108,0.0075619460842153525,0.19783339582142254,0.014237480097405998,0.015416743021053057,0.01128077503953735,0.0,0.5113155357508368,0.02631191524564334,1.0
988,Lepidoptera_Group_274,Plodia interpunctella,,33.0,1.0,0.06091834229,introduced,0.650990982126968,0.34900901787303135,0.04521040754143754,0.15199836108737214,0.028340365028422902,0.1000141544179618,0.0075619460842153525,0.16422226741239856,0.014237480097405998,0.06221107983883904,0.01128077503953735,0.0,0.5113155357508368,0.11491890203389916,1.0
989,Lepidoptera_Group_275,Dasychira cinnamomea,native,33.0,2.0,0.0,native,0.08598356614551002,0.9140164338544904,0.04521040754143754,0.04073055238663699,0.0,0.0,0.0,0.072685069193692,0.0,0.0,0.0,8.528915477834023e-10,0.9999999999999999,0.0,1.0
990,Lepidoptera_Group_276,Dasychira plagiata,native,33.0,1.0,0.0,native,0.10950865512249258,0.8904913448775086,0.04521040754143754,0.03757363521291207,0.028340365028422902,0.0,0.0075619460842153525,0.06754971667308157,0.014237480097405998,0.0,0.01128077503953735,1.6413560362018713e-09,0.5113155357508368,0.0,1.0
991,Lepidoptera_Group_277,Oeneis jutta,native,33.0,11.0,0.07832584387,native,0.3900925257325846,0.6099074742674152,0.0,0.1296459444701732,0.04231348758300249,0.10905608058621002,0.0,0.134989326139779,0.024760747809482796,0.0637460938896956,0.0,7.976683540420309e-09,0.382503246226375,0.14775713914816396,1.0
993,Lepidoptera_Group_278,Nerice bidentata,native,33.0,2.0,0.004614627335,native,0.07929267974013601,0.9207073202598643,0.0,0.12515141903967109,0.036589905453201954,0.007324819459476991,0.0,0.15783865331470132,0.020554997173627496,0.0,0.0,0.0,0.04480414322495951,0.008705225498574842,1.0
994,Lepidoptera_Group_279,,,,3.0,0.03688005562,native,0.39799532882093713,0.6020046711790626,0.04521040754143754,0.09835700761869366,0.0,0.049856537562324166,0.0,0.13024497878008146,0.0,0.049306455198429085,0.0,0.0,0.9999999999999999,0.06957207533034353,1.0
995,Lepidoptera_Group_28,Deidamia inscriptum,native,33.0,1.0,0.02222906302,native,0.40860268983268894,0.5913973101673117,0.04521040754143754,0.11201493479521936,0.028340365028422902,0.03622928342743103,0.0075619460842153525,0.16282083074275394,0.014237480097405998,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.04193383174052799,1.0
996,Lepidoptera_Group_280,Pediasia trisecta,,33.0,5.0,0.02946617525,native,0.1622543375816519,0.8377456624183484,0.0,0.09835700761869366,0.03801506134580155,0.039834036277293566,0.0,0.13024497878008146,0.021788531893662758,0.012241675535187967,0.0,0.0,0.3958365767397082,0.055586222138948725,1.0
997,Lepidoptera_Group_281,,,,2.0,0.01567410637,native,0.38776075432240664,0.612239245677594,0.04521040754143754,0.11399811351197715,0.0,0.02610712038881983,0.0,0.16701703796607204,0.0,0.013992973889648519,0.0,1.5646571560055223e-09,0.9999999999999999,0.029568288083548652,1.0
998,Lepidoptera_Group_282,Microcrambus biguttellus,,33.0,1.0,0.01588838794,native,0.18157161393144783,0.8184283860685531,0.04521040754143754,0.09334771066359739,0.028340365028422902,0.021302451383311622,0.0075619460842153525,0.12894405741557352,0.014237480097405998,0.01241952296712749,0.01128077503953735,0.0,0.5113155357508368,0.029972517775703984,1.0
999,Lepidoptera_Group_283,Crambus praefectellus,,33.0,7.0,0.018178087409999998,native,0.16968832275669704,0.8303116772433033,0.0,0.07332386565817163,0.012279047089730542,0.021245770535566526,0.0,0.10878643153109344,0.00702293197083559,0.012241675535187967,0.0,0.0,0.5637217032032855,0.03429190236807157,1.0
1000,Lepidoptera_Group_284,Crambus laqueatellus,,33.0,1.0,0.04717050241,native,0.36331990504508527,0.6366800949549141,0.04521040754143754,0.06807260945271189,0.028340365028422902,0.04623332883216892,0.0075619460842153525,0.08668027704488862,0.014237480097405998,0.049306455198429085,0.01128077503953735,1.9788311090658074e-10,0.5113155357508368,0.08898440340906057,1.0
1001,Lepidoptera_Group_285,,,,2.0,0.051965741940000004,native,0.36692232229932803,0.6330776777006716,0.04521040754143754,0.0676266446427945,0.0,0.04987321883874257,0.0,0.08428952269597115,0.0,0.03689436817446285,0.0,0.0,0.9999999999999999,0.0980303432863118,1.0
1002,Lepidoptera_Group_286,,,,1.0,0.022137176119999998,native,0.2118656964738363,0.7881343035261641,0.04521040754143754,0.0676266446427945,0.028340365028422902,0.021245770535566526,0.0075619460842153525,0.08428952269597115,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.041760492459412456,1.0
1003,Lepidoptera_Group_287,,,,1.0,0.04676274421,native,0.18887593741884667,0.8111240625811538,0.04521040754143754,0.0004282041996563693,0.028340365028422902,0.014239847392300975,0.0075619460842153525,0.007500151334495719,0.014237480097405998,0.024539628856028024,0.01128077503953735,1.7794140205552997e-06,0.5113155357508368,0.08821519133141985,1.0
1004,Lepidoptera_Group_288,,,,2.0,0.04676274421,native,0.12331091193344496,0.8766890880665553,0.0,0.0004282041996563693,0.043147361039669735,0.014239847392300975,0.0,0.007500151334495719,0.024836678108340636,0.024653227599214542,0.0,1.9634913330265377e-06,0.02477239245373711,0.08821519133141985,1.0
1005,Lepidoptera_Group_289,Parornix Vaccinium,,33.0,1.0,0.021884390660000003,introduced,0.5279534629234973,0.47204653707650285,0.04521040754143754,0.12254840754487177,0.028340365028422902,0.03568359273608424,0.0075619460842153525,0.16290684588841592,0.014237480097405998,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.04128362742301598,1.0
