Number,Order_Group,Species Name,Final Status,Status Confidence,Count,predict,predict probability,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
525,Hemiptera_Group_134,Limotettix comptonianus,native,33.0,1.0,native,0.30529804274647077,0.6947019572535296,0.0773596915813688,0.028340365028422902,0.0035397668559857265,0.007561946084215351,0.09445542394541778,0.014237480097405995,0.006148963286421538,0.01128077503953735,1.05230863629391e-05,0.5113155357508368,0.006381005731985406,0.04521040754143754
526,Hemiptera_Group_135,Limotettix humidus,native,66.0,2.0,native,0.2501760165939475,0.7498239834060528,0.0773596915813688,0.23914464901007468,0.0035397668559857265,0.03194581824761002,0.09445542394541778,0.119531609794936,0.006148963286421538,0.056981529203122355,5.445620493940789e-05,2.021500077827753e-06,0.006381005731985406,0.01900360768271821
527,,Limotettix melastigmus,native,33.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
528,Hemiptera_Group_136,Limotettix cuneatus,native,66.0,1.0,introduced,0.5153334216468788,0.4846665783531211,0.17092560913840454,0.028340365028422902,0.050057458212972236,0.007561946084215351,0.20400909110916485,0.014237480097405995,0.037064779663241114,0.01128077503953735,5.997852431354502e-05,0.5113155357508368,0.04766176401297844,0.04521040754143754
529,Hemiptera_Group_137,Limotettix angustatus,native,66.0,1.0,native,0.43665625797922103,0.5633437420207791,0.17092560913840454,0.028340365028422902,0.016961628338467552,0.007561946084215351,0.20400909110916485,0.014237480097405995,0.01473723690569863,0.01128077503953735,0.00018084061972695198,0.5113155357508368,0.016149863697917606,0.04521040754143754
530,Hemiptera_Group_138,Eutettix borealis,native,33.0,1.0,introduced,0.5097213534570625,0.49027864654293724,0.2996126952842146,0.028340365028422902,0.06111327584192936,0.007561946084215351,0.31588050436046955,0.014237480097405995,0.03689436817446285,0.01128077503953735,3.252032520325203e-08,0.5113155357508368,0.039268878753482346,0.04521040754143754
531,Hemiptera_Group_139,Scaphoideus crassus,native,66.0,3.0,native,0.4878356504586637,0.5121643495413363,0.29460352352979485,0.03254382430677094,0.076148287738226,0.0,0.3086930922658666,0.015513024632641538,0.06509264155381041,0.0,3.0526154318146953e-06,0.1480438571996885,0.049973684770049896,0.0
532,,Scaphoideus flavidus,native,33.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
533,,Scaphoideus immistus,native,66.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
534,Hemiptera_Group_14,Catonia pumila,native,33.0,1.0,native,0.2754197386486016,0.7245802613513991,0.04914579066114203,0.028340365028422902,0.0,0.007561946084215351,0.06103796791886718,0.014237480097405995,0.0,0.01128077503953735,2.60776192667587e-07,0.5113155357508368,0.0,0.04521040754143754
535,Hemiptera_Group_140,Colladonus clitellarius,native,33.0,1.0,introduced,0.6565122116223936,0.3434877883776069,0.31091912123934506,0.028340365028422902,0.08766422465971124,0.007561946084215351,0.3152124862562011,0.014237480097405995,0.0735445806324655,0.01128077503953735,2.914557447461267e-06,0.5113155357508368,0.056439004923886225,0.04521040754143754
536,Hemiptera_Group_141,Chlorotettix fallax,native,66.0,1.0,introduced,0.5489799535706836,0.45102004642931626,0.17432727574899917,0.028340365028422902,0.050260366419959526,0.007561946084215351,0.19475963654247996,0.014237480097405995,0.049420588901555255,0.01128077503953735,3.911642890013806e-08,0.5113155357508368,0.04984032907380523,0.04521040754143754
537,Hemiptera_Group_142,Chlorotettix smodix,,66.0,1.0,introduced,0.5697242892436332,0.43027571075636695,0.16572545269479344,0.028340365028422902,0.057363147442684295,0.007561946084215351,0.18309140895957368,0.014237480097405995,0.07430475870672044,0.01128077503953735,8.498235925755484e-09,0.5113155357508368,0.06002524818494554,0.04521040754143754
538,Hemiptera_Group_143,Chlorotettix viridius,native,66.0,2.0,introduced,0.608720641809432,0.3912793581905678,0.16572545269479344,0.0,0.050260366419959526,0.0,0.18309140895957368,0.0,0.049420588901555255,0.0,6.304647952139898e-08,0.9999999999999999,0.0525928423282706,0.04521040754143754
539,Hemiptera_Group_144,Scaphoideus cylindratus,native,66.0,1.0,introduced,0.6748965475570433,0.3251034524429568,0.2776105722742279,0.028340365028422902,0.10094912221517471,0.007561946084215351,0.24754639810818424,0.014237480097405995,0.07153575256305326,0.01128077503953735,4.801349900291456e-05,0.5113155357508368,0.08094118855176047,0.04521040754143754
540,Hemiptera_Group_145,Cicadula vittipennis,,66.0,1.0,introduced,0.6912674837014631,0.30873251629853715,0.2849619625141662,0.028340365028422902,0.11575325814742514,0.007561946084215351,0.250633680054497,0.014237480097405995,0.09953892605240731,0.01128077503953735,2.2549470777726644e-05,0.5113155357508368,0.09178350873668667,0.04521040754143754
541,Hemiptera_Group_146,Chlorotettix unicolor,native,66.0,1.0,introduced,0.6934590339968993,0.30654096600310093,0.272253342638963,0.028340365028422902,0.10833257458665853,0.007561946084215351,0.20823636594324502,0.014237480097405995,0.12501339740298884,0.01128077503953735,7.501150483202944e-06,0.5113155357508368,0.10130360764401795,0.04521040754143754
542,Hemiptera_Group_147,,,,2.0,native,0.4100042565103516,0.5899957434896483,0.10979321301798717,0.0,0.0076854544588119324,0.0,0.13968685786697854,0.0,0.013296643284191827,0.0,0.00013790458659303573,0.9999999999999999,0.010121439123168884,0.04521040754143754
543,Hemiptera_Group_148,,,,2.0,native,0.4100042565103516,0.5899957434896483,0.10979321301798717,0.0,0.0076854544588119324,0.0,0.13968685786697854,0.0,0.013296643284191827,0.0,0.0001061512501917472,0.9999999999999999,0.010121439123168884,0.04521040754143754
544,Hemiptera_Group_149,Lygus lineolaris,native,100.0,71.0,native,0.2903096023281985,0.7096903976718019,0.011066666659512343,0.015372746146279731,0.0,0.0,0.01796481992605093,0.00733198278195772,0.0,0.0,5.184844301273201e-05,0.5286354718524656,0.0,0.0
545,Hemiptera_Group_15,,,,4.0,native,0.2866403819470257,0.7133596180529747,0.04914579066114203,0.007134737282417884,0.0,0.0,0.06103796791886718,0.0034237391731691156,0.0,0.0,8.022702868538119e-07,0.6585531768542973,0.0,0.0
546,Hemiptera_Group_16,Oliarus humilis,native,33.0,1.0,introduced,0.6843031620977635,0.3156968379022369,0.24275554455220466,0.028340365028422902,0.10454326293386894,0.007561946084215351,0.2696308148337996,0.014237480097405995,0.11224582949911943,0.01128077503953735,6.488725264611137e-05,0.5113155357508368,0.07760717107455824,0.04521040754143754
547,Hemiptera_Group_17,Oliarus quinquelineatus,native,33.0,1.0,introduced,0.6884151111995818,0.31158488880041846,0.24275554455220466,0.028340365028422902,0.10454326293386894,0.007561946084215351,0.2247946911979527,0.014237480097405995,0.11224582949911943,0.01128077503953735,1.2670655008436877e-06,0.5113155357508368,0.09136151153665627,0.04521040754143754
548,Hemiptera_Group_18,Patara vanduzeei,native,33.0,1.0,introduced,0.6912256387564931,0.3087743612435073,0.43546787787947466,0.028340365028422902,0.24100600632604757,0.007561946084215351,0.21721815821445117,0.014237480097405995,0.29515895759525024,0.01128077503953735,0.00027560975609756093,0.5113155357508368,0.2171203165445272,0.04521040754143754
549,Hemiptera_Group_19,Flatormenis proxima,native,66.0,5.0,introduced,0.5474365116722032,0.4525634883277966,0.44069971009425624,0.02108524712168673,0.3363244169243056,0.02001878009461417,0.2156918978828224,0.005586567092705962,0.39819539823715194,0.029686442060722937,8.973768982972848e-05,0.3821831262140504,0.30488808462970063,0.2547988114447526
550,Hemiptera_Group_2,Amplicephalus littoralis,native,66.0,1.0,introduced,0.691818535710233,0.3081814642897671,0.2906272573570198,0.028340365028422902,0.10622480658099923,0.007561946084215351,0.2679204116278318,0.014237480097405995,0.11120862242011223,0.01128077503953735,1.687375364319681e-06,0.5113155357508368,0.07931094792040014,0.04521040754143754
551,Hemiptera_Group_20,Xerophloea major,native,33.0,1.0,introduced,0.6667259538445074,0.33327404615549305,0.5517374178372796,0.028340365028422902,0.4390127929046028,0.007561946084215351,0.23665674922588553,0.014237480097405995,0.4347055849309489,0.01128077503953735,0.0022878815769289767,0.5113155357508368,0.36647454333711793,0.04521040754143754
552,Hemiptera_Group_21,,,,1.0,introduced,0.6900832800232952,0.30991671997670506,0.20639059667083176,0.028340365028422902,0.1051580921921584,0.007561946084215351,0.21486152041975393,0.014237480097405995,0.11948982903402526,0.01128077503953735,6.764841233317993e-07,0.5113155357508368,0.09565462880526107,0.04521040754143754
553,Hemiptera_Group_22,Tetraneura nigriabdominalis,introduced,33.0,6.0,introduced,0.6749910195002862,0.325008980499714,0.20681103842854123,0.0033703961452976887,0.08945291888877167,0.0,0.19668439752767042,0.0017740484363100457,0.09953892605240731,0.0,0.00023796594569719279,0.7725331512425263,0.08794607929093436,0.0
554,Hemiptera_Group_23,Prociphilus caryae,,66.0,1.0,introduced,0.5216108649227137,0.4783891350772861,0.19659391201694157,0.028340365028422902,0.05559351245923383,0.007561946084215351,0.19759918455362485,0.014237480097405995,0.039239819785905294,0.01128077503953735,0.0003819450836017794,0.5113155357508368,0.05443559067528835,0.04521040754143754
555,Hemiptera_Group_24,Adelges tsugae,introduced,100.0,7.0,introduced,0.6566785635331381,0.3433214364668618,0.15579530411968712,0.002888929940031712,0.09053791169751778,0.0,0.13364821945092073,0.001524255221124748,0.08689209860691886,0.0,0.000559641049240681,0.8050272424935487,0.1236838962595228,0.0
556,Hemiptera_Group_25,,,,5.0,native,0.3666726800418301,0.6333273199581703,0.08293736383643918,0.010254314483957938,0.033215580143942346,0.019012145743482613,0.10103582592170049,0.0021486230442439103,0.046504361782494015,0.03467844369815625,4.3411566191133604e-05,0.5721445335275644,0.056827417462525606,0.6291811653177292
557,Hemiptera_Group_26,Pineus strobi,native,66.0,5.0,native,0.41107165822434694,0.5889283417756529,0.08293736383643918,0.0,0.033215580143942346,0.0,0.10103582592170049,0.0,0.03840699415184469,0.0,8.72833256634453e-05,0.9999999999999999,0.056827417462525606,0.04521040754143754
558,Hemiptera_Group_27,Pineus similis,native,33.0,1.0,native,0.299941306334848,0.7000586936651524,0.0856108811979544,0.028340365028422902,0.013828103801386236,0.007561946084215351,0.12165745690937152,0.014237480097405995,0.01235476606643181,0.01128077503953735,3.52814848903206e-05,0.5113155357508368,0.020402225502522603,0.04521040754143754
559,Hemiptera_Group_28,Pineus coloradensis,native,33.0,1.0,native,0.32249381734007027,0.6775061826599301,0.0856108811979544,0.028340365028422902,0.013828103801386236,0.007561946084215351,0.11554279872436365,0.014237480097405995,0.01235476606643181,0.01128077503953735,0.003068599478447615,0.5113155357508368,0.02127018820096511,0.04521040754143754
560,Hemiptera_Group_29,Adelges piceae,introduced,100.0,5.0,introduced,0.5539102714880552,0.4460897285119447,0.13112561972322745,0.010125189175875304,0.04453652359171967,0.01866172485460439,0.1646230724516025,0.0021597877342962334,0.0542944484238034,0.034188892621004795,0.00018070256174259854,0.48675417024003553,0.05106726342622914,0.6143919538059696
561,Hemiptera_Group_3,Amplicephalus osborni,native,66.0,1.0,native,0.30439373014184873,0.6956062698581517,0.08025690678028022,0.028340365028422902,0.02132378212188069,0.007561946084215351,0.08538843179856023,0.014237480097405995,0.03655819934838135,0.01128077503953735,5.506979598097867e-09,0.5113155357508368,0.04150829251980686,0.04521040754143754
562,Hemiptera_Group_30,Adelges cooleyi,native,66.0,4.0,native,0.45609494593144345,0.5439050540685569,0.13112561972322745,0.015183304854102998,0.04161520618592696,0.0,0.1646230724516025,0.008203304331846743,0.024685860155533722,0.0,0.00012946770977143734,0.3385495745341586,0.047717570335232745,0.0
563,Hemiptera_Group_31,,,,1.0,native,0.4999324563392339,0.5000675436607662,0.13829992254907292,0.028340365028422902,0.04171532933651489,0.007561946084215351,0.16279088204848602,0.014237480097405995,0.0497651565986894,0.01128077503953735,6.764841233317993e-05,0.5113155357508368,0.048291264783596397,0.04521040754143754
564,Hemiptera_Group_32,Adelges abietis,introduced,100.0,10.0,introduced,0.541544001452043,0.4584559985479571,0.12058052119646559,0.008319757260345817,0.04784445619756704,0.0,0.147241415996061,0.004391952690323139,0.049601699589126705,0.0,2.3316459579690136e-05,0.6012302046473629,0.06029586553046104,0.0
565,Hemiptera_Group_33,Adelges laricis,introduced,100.0,8.0,native,0.47179521389742274,0.5282047861025775,0.12058052119646559,0.010183448179213716,0.04161520618592696,0.0,0.14500476431731543,0.005434624729617056,0.024685860155533722,0.0,0.00423403896303114,0.5411700723350478,0.05312276206644432,0.0
566,Hemiptera_Group_34,Chaitophorus populicola,native,33.0,1.0,introduced,0.5621884787724629,0.43781152122753714,0.17325475309612778,0.028340365028422902,0.05892565066192663,0.007561946084215351,0.20213959378398044,0.014237480097405995,0.049306455198429085,0.01128077503953735,2.745819911029299e-06,0.5113155357508368,0.05656092655734379,0.04521040754143754
567,Hemiptera_Group_35,Eulachnus rileyi,introduced,33.0,2.0,introduced,0.7096344417348088,0.2903655582651914,0.1763872024804901,0.0,0.11239265529858858,0.0,0.1487880331207102,0.0,0.12501339740298884,0.0,0.00030639668660837553,0.9999999999999999,0.14040474837685032,0.04521040754143754
568,Hemiptera_Group_36,Eriosoma americanum,native,33.0,1.0,introduced,0.5736367338309933,0.4263632661690069,0.16386967460934393,0.028340365028422902,0.062391274568044164,0.007561946084215351,0.18591105356765295,0.014237480097405995,0.0617763981398694,0.01128077503953735,0.0003426599171652094,0.5113155357508368,0.06442690444311691,0.04521040754143754
569,Hemiptera_Group_37,Periphyllus lyropictus,introduced,33.0,3.0,introduced,0.614516554974476,0.38548344502552384,0.16386967460934393,0.0,0.0625950700769686,0.0,0.17575626245187156,0.0,0.0617763981398694,0.0,0.0013444239914097253,0.9999999999999999,0.06785577766150762,0.04521040754143754
570,Hemiptera_Group_38,Therioaphis trifolii,introduced,33.0,1.0,introduced,0.5486488122596502,0.45135118774034966,0.16393522610643013,0.028340365028422902,0.03900714185602543,0.007561946084215351,0.2070554390137705,0.014237480097405995,0.049306455198429085,0.01128077503953735,4.279797514956282e-06,0.5113155357508368,0.03665934438718996,0.04521040754143754
571,Hemiptera_Group_39,Pemphigus bursarius,,33.0,1.0,native,0.446603306947424,0.5533966930525763,0.1536720616174772,0.028340365028422902,0.024246554702850313,0.007561946084215351,0.19976705822407592,0.014237480097405995,0.012241675535187967,0.01128077503953735,4.1417395306028525e-05,0.5113155357508368,0.02351575408760006,0.04521040754143754
572,Hemiptera_Group_4,Amplicephalus osborni,native,66.0,1.0,native,0.30439373014184873,0.6956062698581517,0.08025690678028022,0.028340365028422902,0.02132378212188069,0.007561946084215351,0.08538843179856023,0.014237480097405995,0.03655819934838135,0.01128077503953735,2.3163061819297436e-08,0.5113155357508368,0.04150829251980686,0.04521040754143754
573,Hemiptera_Group_40,Pterocomma smithiae,,66.0,1.0,native,0.4501723478534174,0.5498276521465829,0.13746302756949305,0.028340365028422902,0.024246554702850313,0.007561946084215351,0.1754767246672075,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.00036836938180702557,0.5113155357508368,0.026320395895283254,0.04521040754143754
574,Hemiptera_Group_41,Rhopalosiphum padi,,33.0,1.0,native,0.3672014244085314,0.6327985755914687,0.11867959932420968,0.028340365028422902,0.013764289046066462,0.007561946084215351,0.14177418618801244,0.014237480097405995,0.0,0.01128077503953735,9.64871912870072e-05,0.5113155357508368,0.017904402601987997,0.04521040754143754
575,Hemiptera_Group_42,Mastopoda pteridis,native,33.0,1.0,native,0.3908369049212683,0.6091630950787319,0.113063901835086,0.028340365028422902,0.04495692724954098,0.007561946084215351,0.1296832951786275,0.014237480097405995,0.049306455198429085,0.01128077503953735,9.863475993250499e-05,0.5113155357508368,0.06295813924206936,0.04521040754143754
