Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,predict prob,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
415,Diptera_Group_81,Aedes trivittatus,native,33.0,50.0,1,1.0,21,native,0.07838197322602487,0.921618026773975,0.11602863597028674,0.09637787327857206,0.014361833662620251,0.0,0.1278295500347199,0.12447966393314254,0.0,0.0,3.1906734161681237e-12,0.10538405555728617,0.0203514279659848,0.0
416,Diptera_Group_82,Aedes sticticus,,33.0,50.0,1,3.0,15,native,0.24066508009135515,0.7593349199086444,0.13628819807805873,0.16042431082271194,0.0076736355970091034,0.03189138581195332,0.15995511921953337,0.20848391569133012,0.013158436383781011,0.03138439664083939,2.116889093419236e-12,0.07777729449442586,0.009017187396676344,0.008930872490715015
417,Diptera_Group_83,Aedes fitchii,native,66.0,50.0,1,2.0,1,native,0.03252629427444755,0.9674737057255531,0.04475496716245598,0.05037945131056341,0.0,0.041723175312406005,0.05530034299698806,0.06532519391654028,0.0,0.03820208068461324,2.63844147875441e-10,0.5321156457992706,0.0,0.04745380300671628
418,Diptera_Group_84,Aedes fitchii,native,66.0,50.0,1,2.0,7,native,0.0385645970431192,0.9614354029568811,0.04475496716245598,0.02505946643533778,0.0,0.0,0.05530034299698806,0.03272760311420382,0.0,0.0,4.4638748274275197e-10,0.7271468194951526,0.0,0.0
419,Diptera_Group_85,Aedes canadensis,native,66.0,50.0,1,1.0,33,native,0.1786022158854927,0.8213977841145074,0.11208601300788527,0.1516091765880203,0.02148807494856324,0.014533067001860705,0.11948737868225903,0.19760053323865923,0.011980481344649628,0.014276483580819921,6.25862862402209e-10,0.07079676422567545,0.032169767815333365,0.004294001739571962
422,Diptera_Group_87,Aedes provocans,native,66.0,50.0,1,1.0,21,native,0.07593962387171124,0.9240603761282887,0.10436867907616425,0.053042726172935185,0.007555269518593395,0.022848457549294515,0.11201691815049725,0.06579267926071652,0.012949614771335254,0.02246223188244672,1.7180549163982205e-10,0.23109507039716023,0.01191366224716956,0.020275537079272356
427,Diptera_Group_89,Aedes aurifer,native,66.0,50.0,1,2.0,12,native,0.13496677770921475,0.8650332222907853,0.05346237015862622,0.18887323137475096,0.011414358595720393,0.03951579240294977,0.05239752005012046,0.2493775174795843,0.013266498291592061,0.038900536349852896,1.3545022242675257e-08,0.20395716935235106,0.03131511137875686,0.009251378518984813
428,Diptera_Group_9,,,,,0,,1,introduced,0.6004691179942269,0.39953088200577347,0.24356582544510946,0.05037945131056341,0.10558002200931162,0.041723175312406005,0.20706081314057528,0.06532519391654028,0.024539628856028024,0.03820208068461324,3.589507593189139e-13,0.5321156457992706,0.09922300850083322,0.04745380300671628
444,Diptera_Group_96,Psorophora ferox,native,33.0,50.0,1,1.0,20,introduced,0.5375588369610051,0.46244116303899485,0.15386862667968113,0.07461016687039926,0.05495266750814715,0.023749330830383487,0.12587158759430078,0.09450468830669119,0.02542300820438637,0.02339295212732049,5.062126092959043e-10,0.14999689727488055,0.07886031544064563,0.014672059372854991
447,Diptera_Group_98,,,,,0,,1,introduced,0.638871032193783,0.36112896780621734,0.2060197522668522,0.05037945131056341,0.10423544014583312,0.041723175312406005,0.1810199326487974,0.06532519391654028,0.08689209860691886,0.03820208068461324,1.507899984660224e-09,0.5321156457992706,0.11015277180514872,0.04745380300671628
448,Diptera_Group_99,,,,,0,,1,introduced,0.6292294552341157,0.37077054476588445,0.20261400769136378,0.05037945131056341,0.07557970465690077,0.041723175312406005,0.1867586556894664,0.06532519391654028,0.053320018893715154,0.03820208068461324,1.409725418008897e-10,0.5321156457992706,0.07773787230207407,0.04745380300671628
449,Ephemeroptera_Group_1,Centroptilum triangulifer,native,100.0,100.0,1,1.0,1,introduced,0.5356015476272318,0.4643984523727686,0.37351344988836666,0.05037945131056341,0.09467234831178092,0.041723175312406005,0.4789462779864673,0.06532519391654028,0.11716323476045579,0.03820208068461324,0.0,0.5321156457992706,0.04127222501472084,0.04745380300671628
450,Ephemeroptera_Group_10,,,,,0,,7,native,0.1895713899019475,0.8104286100980519,0.16982649028466898,0.031300985447884365,0.003777102378134407,0.0,0.21519846402797235,0.03888524639372878,0.0,0.0,0.0,0.4393758284159695,0.003430997447969017,0.0
451,Ephemeroptera_Group_11,Leptophlebia nebulosa,native,100.0,100.0,1,1.0,2,native,0.17975957554844801,0.8202404244515513,0.16982649028466898,0.06852386812933321,0.003777102378134407,0.0,0.21519846402797235,0.08499808862064162,0.0,0.0,0.0,0.08292504469261423,0.003430997447969017,0.0
452,Ephemeroptera_Group_12,Epeorus fragilis,native,100.0,100.0,1,1.0,1,native,0.4439893700662059,0.5560106299337937,0.3908984402338742,0.05037945131056341,0.05343073173347128,0.041723175312406005,0.6261417476940723,0.06532519391654028,0.025596361972832757,0.03820208068461324,0.0,0.5321156457992706,0.018053112188824737,0.04745380300671628
453,Ephemeroptera_Group_13,Leucrocuta aphrodite,native,100.0,100.0,1,1.0,1,native,0.403844034372458,0.5961559656275415,0.37559142340309365,0.05037945131056341,0.03806866034314142,0.041723175312406005,0.5924370379345427,0.06532519391654028,0.025596361972832757,0.03820208068461324,0.0,0.5321156457992706,0.013561131890299076,0.04745380300671628
454,Ephemeroptera_Group_14,Stenonema femoratum,native,100.0,100.0,1,1.0,1,native,0.1870888524704636,0.8129111475295362,0.25967943869174165,0.05037945131056341,0.015165835693909929,0.041723175312406005,0.37629153380070574,0.06532519391654028,0.0,0.03820208068461324,0.0,0.5321156457992706,0.008289485540819376,0.04745380300671628
455,Ephemeroptera_Group_15,Maccaffertium smithae,native,100.0,100.0,1,1.0,2,native,0.22956566129638623,0.7704343387036128,0.20843540989208043,0.11474350137051469,0.01264777927251282,0.0,0.26277001404789263,0.14078383259836724,0.0,0.0,0.0,0.02490497245884145,0.009610409655817258,0.0
456,Ephemeroptera_Group_16,Maccaffertium mediopunctatum,native,100.0,100.0,1,1.0,2,native,0.20299444675365022,0.7970055532463486,0.20114542164109078,0.09146906805720313,0.02020194853670415,0.0,0.2539947180236637,0.11430236172159756,0.0,0.0,0.0,0.04501957323325357,0.015827809427196252,0.0
457,Ephemeroptera_Group_17,Maccaffertium vicarium,native,100.0,100.0,1,1.0,3,native,0.2151829562029798,0.784817043797019,0.20114542164109078,0.2630649347221292,0.01264777927251282,0.0,0.2539947180236637,0.33755084541573144,0.0,0.0,0.0,0.10596167557952453,0.009909273832524898,0.0
458,Ephemeroptera_Group_18,Stenacron interpunctatum,native,100.0,100.0,1,3.0,3,native,0.3089261904551409,0.6910738095448594,0.15507282467267489,0.0,0.0075783748610367616,0.0,0.18611876024102358,0.0,0.0,0.0,0.0,1.0,0.007818048615949322,0.04745380300671628
459,Ephemeroptera_Group_19,Stenacron interpunctatum,native,100.0,100.0,1,3.0,1,native,0.17974698382794277,0.8202530161720569,0.15507282467267489,0.05037945131056341,0.0075783748610367616,0.041723175312406005,0.18611876024102358,0.06532519391654028,0.0,0.03820208068461324,0.0,0.5321156457992706,0.007818048615949322,0.04745380300671628
460,Ephemeroptera_Group_2,Procloeon viridoculare,native,100.0,100.0,1,1.0,1,native,0.4981727126016523,0.5018272873983477,0.37351344988836666,0.05037945131056341,0.09467234831178092,0.041723175312406005,0.6963173866782693,0.06532519391654028,0.11716323476045579,0.03820208068461324,0.0,0.5321156457992706,0.02888944045007085,0.04745380300671628
461,Ephemeroptera_Group_20,Stenacron interpunctatum,native,100.0,100.0,1,3.0,1,native,0.1870888524704636,0.8129111475295362,0.26234111564641627,0.05037945131056341,0.007586467054703562,0.041723175312406005,0.3876421929167686,0.06532519391654028,0.0,0.03820208068461324,0.0,0.5321156457992706,0.004033493194246217,0.04745380300671628
462,Ephemeroptera_Group_21,Eurylophella minimella,native,100.0,100.0,1,1.0,1,native,0.22957309567453904,0.7704269043254607,0.22927810309385005,0.05037945131056341,0.015092331601436484,0.041723175312406005,0.32095768154246457,0.06532519391654028,0.012767567903869414,0.03820208068461324,0.0,0.5321156457992706,0.009556690332327604,0.04745380300671628
463,Ephemeroptera_Group_22,Eurylophella bicolor,native,100.0,100.0,1,2.0,1,native,0.062280024672668646,0.9377199753273321,0.10298251084269162,0.05037945131056341,0.002412786919573723,0.041723175312406005,0.11996837966944701,0.06532519391654028,0.0,0.03820208068461324,0.0,0.5321156457992706,0.003600452770082318,0.04745380300671628
464,Ephemeroptera_Group_23,Eurylophella bicolor,native,100.0,100.0,1,2.0,3,native,0.09959341259144949,0.9004065874085506,0.10298251084269162,0.1613150341735647,0.002412786919573723,0.16010192602934206,0.11996837966944701,0.18530092543994556,0.004080567427728317,0.15560163541571578,0.0,0.013712692027938645,0.003600452770082318,0.05044429080763182
465,Ephemeroptera_Group_24,Eurylophella prudentalis,native,100.0,100.0,1,1.0,4,native,0.219819204140548,0.780180795859451,0.27701374064905215,0.05312062322230112,0.02216182105547941,0.0,0.40989491714462883,0.06751591349505297,0.0,0.0,0.0,0.14680317715192231,0.011184250277192189,0.0
466,Ephemeroptera_Group_25,Eurylophella macdunnoughi,native,100.0,100.0,1,1.0,2,native,0.18066746028543407,0.8193325397145658,0.17235606263975864,0.04379636075888081,0.010846520848022359,0.23982803225220686,0.21918034674839476,0.02723722286004352,0.0061208243935954925,0.23340270811542155,0.0,0.527959661826447,0.00969403040286693,0.5140793657968448
467,Ephemeroptera_Group_26,Eurylophella verisimilis,native,100.0,100.0,1,1.0,2,native,0.17975957554844801,0.8202404244515513,0.17235606263975864,0.0656814148399474,0.010846520848022359,0.0,0.21918034674839476,0.08204891826827511,0.0,0.0,0.0,0.08302475469645307,0.00969403040286693,0.0
468,Ephemeroptera_Group_27,Eurylophella poconoensis,native,100.0,100.0,1,1.0,3,native,0.2806042264000481,0.7193957735999527,0.1257669055656548,0.0,0.0,0.0,0.15844355870534108,0.0,0.0,0.0,0.0,1.0,0.0,0.04745380300671628
469,Ephemeroptera_Group_28,Eurylophella temporalis,native,100.0,100.0,1,1.0,2,native,0.20025134739458955,0.79974865260541,0.1257669055656548,0.16043492662686124,0.0,0.0,0.15844355870534108,0.20622894367054698,0.0,0.0,0.0,0.007778991799491186,0.0,0.0
470,Ephemeroptera_Group_29,Dentatella coxalis,native,100.0,100.0,1,1.0,1,native,0.33714876974734276,0.6628512302526574,0.2024315187623677,0.05037945131056341,0.02208583251758195,0.041723175312406005,0.2668366682112567,0.06532519391654028,0.024653762559154198,0.03820208068461324,0.0,0.5321156457992706,0.01655058626666746,0.04745380300671628
471,Ephemeroptera_Group_3,Baetisca laurentina,native,100.0,100.0,1,1.0,4,introduced,0.5232120622609043,0.47678793773909595,0.3923594427003097,0.0571442999085176,0.13123454742603036,0.12380286439970474,0.5819746154950576,0.05921380888725738,0.10720738955143531,0.12171474877948153,0.0,0.2993017930231191,0.04755106251981762,0.12206769611707027
472,Ephemeroptera_Group_30,Eurylophella lutulenta,native,100.0,100.0,1,1.0,2,native,0.34415609324601826,0.6558439067539821,0.2024315187623677,0.0,0.02208583251758195,0.0,0.2668366682112567,0.0,0.0,0.0,0.0,1.0,0.01655058626666746,0.04745380300671628
473,Ephemeroptera_Group_31,Siphlonurus alternatus,native,66.0,100.0,1,1.0,1,native,0.3484668938421099,0.6515331061578901,0.2247817175390105,0.05037945131056341,0.041659713251094375,0.041723175312406005,0.2783463049793918,0.06532519391654028,0.012767567903869414,0.03820208068461324,0.0,0.5321156457992706,0.030046584325544586,0.04745380300671628
476,Ephemeroptera_Group_33,Ameletus lineatus,native,100.0,100.0,1,1.0,1,native,0.2760012310153057,0.7239987689846941,0.29665346997878267,0.05037945131056341,0.030227786077018426,0.041723175312406005,0.472654431679456,0.06532519391654028,0.012767567903869414,0.03820208068461324,0.0,0.5321156457992706,0.013343290087143115,0.04745380300671628
477,Ephemeroptera_Group_34,Ameletus browni,native,100.0,100.0,1,1.0,2,native,0.28171833017878595,0.7182816698212134,0.29665346997878267,0.022789549285950887,0.030227786077018426,0.0,0.4654485969783373,0.028451679088026812,0.012767567903869414,0.0,0.0,0.31778951373489633,0.01353806822749547,0.0
478,Ephemeroptera_Group_4,Drunella walkeri,native,100.0,100.0,1,1.0,1,native,0.3003973724994914,0.6996026275005087,0.32858677894091,0.05037945131056341,0.05297501345855143,0.041723175312406005,0.5359248792575755,0.06532519391654028,0.0,0.03820208068461324,0.0,0.5321156457992706,0.02076169114013118,0.04745380300671628
479,Ephemeroptera_Group_5,Drunella cornutella,native,100.0,100.0,1,1.0,4,native,0.23743186514372008,0.7625681348562792,0.2736662501597874,0.02185808420025481,0.02911227008163439,0.0,0.40275068940334374,0.027330089363573652,0.0,0.0,0.0,0.4047945970845921,0.014935451057001765,0.0
480,Ephemeroptera_Group_6,Drunella cornuta,native,100.0,100.0,1,1.0,2,native,0.26645667531656253,0.733543324683437,0.2736662501597874,0.04381874002168207,0.02911227008163439,0.0,0.40275068940334374,0.054254809068880853,0.012269814428014012,0.0,0.0,0.1573854575593401,0.014935451057001765,0.0
481,Ephemeroptera_Group_7,Ephemerella subvaria,native,100.0,100.0,1,1.0,1,native,0.18567541643767366,0.814324583562326,0.20563449189925692,0.05037945131056341,0.0,0.041723175312406005,0.2865323562843585,0.06532519391654028,0.0,0.03820208068461324,0.0,0.5321156457992706,0.0,0.04745380300671628
482,Ephemeroptera_Group_8,Ephemerella invaria,native,100.0,100.0,1,1.0,2,native,0.1849382990355819,0.8150617009644174,0.20563449189925692,0.06861352863735108,0.0,0.0,0.2865323562843585,0.08535905745903845,0.0,0.0,0.0,0.08291284469214452,0.0,0.0
483,Ephemeroptera_Group_9,Leptophlebia intermedia,native,100.0,100.0,1,1.0,3,native,0.33219021700709017,0.6678097829929096,0.2881779386356071,0.12240050875524103,0.03409645801506664,0.0,0.4472429521145045,0.15603457617809355,0.012767567903869414,0.0,0.0,0.10999127573466413,0.015855485149478172,0.0
484,Hemiptera_Group_1,Magicicada septendecim,native,66.0,50.0,1,1.0,3,introduced,0.6675479141484811,0.33245208585151853,0.4636438787663248,0.02482520145998868,0.34095978872020577,0.27422276096435894,0.2554445135154693,0.0,0.3019243552201405,0.2666597648873165,0.0007179321981899063,0.5456550725077204,0.2657694827093986,0.04745380300671628
485,Hemiptera_Group_10,Megamelus davisus,,66.0,,1,1.0,1,introduced,0.6402587085124026,0.35974129148759754,0.34486161488733347,0.05037945131056341,0.13093978572250936,0.041723175312406005,0.3426023432881642,0.06532519391654028,0.12501339740298884,0.03820208068461324,5.9825126553152315e-06,0.5321156457992706,0.07807302959131761,0.04745380300671628
486,Hemiptera_Group_100,,,,,0,,1,introduced,0.6157649093897228,0.38423509061027733,0.1438749119325027,0.05037945131056341,0.0609897279202007,0.041723175312406005,0.151749006448948,0.06532519391654028,0.09953892605240731,0.03820208068461324,3.0832949838932354e-07,0.5321156457992706,0.07493669056805358,0.04745380300671628
487,Hemiptera_Group_101,,,,,0,,1,native,0.40326975287413663,0.5967302471258629,0.22327930942025453,0.05037945131056341,0.035851115341818014,0.041723175312406005,0.2949089311993596,0.06532519391654028,0.02865785746350831,0.03820208068461324,9.111826967326277e-09,0.5321156457992706,0.02453170462971179,0.04745380300671628
488,Hemiptera_Group_102,,,,,0,,1,native,0.3646234293100968,0.6353765706899032,0.19433006915495143,0.05037945131056341,0.02382835155383313,0.041723175312406005,0.2541967635619095,0.06532519391654028,0.02865785746350831,0.03820208068461324,1.2916091425065193e-09,0.5321156457992706,0.018655663637952864,0.04745380300671628
489,Hemiptera_Group_103,Typhlocyba frustrator,native,0.0,,1,1.0,3,native,0.3717187305057477,0.6282812694942522,0.19433006915495143,0.11737406894735264,0.02382835155383313,0.15779903922572067,0.2541967635619095,0.13486186208104767,0.02865785746350831,0.15560163541571578,7.731247123791992e-07,0.05415097358481249,0.018655663637952864,0.06831377034076302
490,Hemiptera_Group_104,,,,,0,,1,introduced,0.6525735285964639,0.3474264714035365,0.3512183036377898,0.05037945131056341,0.29248662586205226,0.041723175312406005,0.22224157749023532,0.06532519391654028,0.3131994383883562,0.03820208068461324,0.0001782942169044332,0.5321156457992706,0.25821319535724074,0.04745380300671628
491,Hemiptera_Group_105,Flexamia atlantica,native,33.0,,1,1.0,1,native,0.22459216411030214,0.7754078358896974,0.16254428236143717,0.05037945131056341,0.0071556642181788595,0.041723175312406005,0.21442943563320352,0.06532519391654028,0.012241675535187967,0.03820208068461324,3.451449608835711e-10,0.5321156457992706,0.0065205766858582185,0.04745380300671628
492,Hemiptera_Group_106,Flexamia clayi,native,66.0,50.0,1,1.0,1,native,0.22459216411030214,0.7754078358896974,0.16254428236143717,0.05037945131056341,0.0071556642181788595,0.041723175312406005,0.21442943563320352,0.06532519391654028,0.012241675535187967,0.03820208068461324,7.194354962417547e-10,0.5321156457992706,0.0065205766858582185,0.04745380300671628
493,Hemiptera_Group_107,Euscelis aemulans,,33.0,,1,1.0,1,introduced,0.6407837678582725,0.3592162321417278,0.3445470034729416,0.05037945131056341,0.18077715756299112,0.041723175312406005,0.33671690076236854,0.06532519391654028,0.1677061696154149,0.03820208068461324,5.752416014726184e-09,0.5321156457992706,0.10952712456334172,0.04745380300671628
494,Hemiptera_Group_108,Glossonotus univittatus,native,66.0,50.0,1,1.0,1,introduced,0.6404980833447749,0.3595019166552254,0.2787395425464183,0.05037945131056341,0.13732591071663744,0.041723175312406005,0.31795481747811954,0.06532519391654028,0.1897816927453842,0.03820208068461324,2.6844608068722194e-07,0.5321156457992706,0.0877111928492765,0.04745380300671628
